codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_aids_adulto
316640,Seritinga,2014,3,2014-3-01,0
316640,Seritinga,2014,4,2014-4-01,0
316640,Seritinga,2014,5,2014-5-01,0
316640,Seritinga,2014,6,2014-6-01,0
316640,Seritinga,2014,7,2014-7-01,0
316640,Seritinga,2014,8,2014-8-01,0
316640,Seritinga,2014,9,2014-9-01,0
316640,Seritinga,2014,10,2014-10-01,1
316640,Seritinga,2014,11,2014-11-01,0
316640,Seritinga,2014,12,2014-12-01,0
316680,Serra do Salitre,2014,1,2014-1-01,0
316680,Serra do Salitre,2014,2,2014-2-01,1
316680,Serra do Salitre,2014,3,2014-3-01,1
316680,Serra do Salitre,2014,4,2014-4-01,2
316680,Serra do Salitre,2014,5,2014-5-01,0
316680,Serra do Salitre,2014,6,2014-6-01,0
316680,Serra do Salitre,2014,7,2014-7-01,1
316680,Serra do Salitre,2014,8,2014-8-01,0
316680,Serra do Salitre,2014,9,2014-9-01,0
316680,Serra do Salitre,2014,10,2014-10-01,0
316680,Serra do Salitre,2014,11,2014-11-01,0
316680,Serra do Salitre,2014,12,2014-12-01,0
316690,Serrania,2014,1,2014-1-01,0
316690,Serrania,2014,2,2014-2-01,0
316690,Serrania,2014,3,2014-3-01,0
316690,Serrania,2014,4,2014-4-01,0
316690,Serrania,2014,5,2014-5-01,0
316690,Serrania,2014,6,2014-6-01,0
316690,Serrania,2014,7,2014-7-01,0
316690,Serrania,2014,8,2014-8-01,0
316690,Serrania,2014,9,2014-9-01,1
316690,Serrania,2014,10,2014-10-01,1
316690,Serrania,2014,11,2014-11-01,0
316690,Serrania,2014,12,2014-12-01,0
316720,Sete Lagoas,2014,1,2014-1-01,0
316720,Sete Lagoas,2014,2,2014-2-01,0
316720,Sete Lagoas,2014,3,2014-3-01,0
316720,Sete Lagoas,2014,4,2014-4-01,1
316720,Sete Lagoas,2014,5,2014-5-01,0
316720,Sete Lagoas,2014,6,2014-6-01,1
316720,Sete Lagoas,2014,7,2014-7-01,0
316720,Sete Lagoas,2014,8,2014-8-01,3
316720,Sete Lagoas,2014,9,2014-9-01,4
316720,Sete Lagoas,2014,10,2014-10-01,5
316720,Sete Lagoas,2014,11,2014-11-01,3
316720,Sete Lagoas,2014,12,2014-12-01,2
316750,Simão Pereira,2014,1,2014-1-01,0
316750,Simão Pereira,2014,2,2014-2-01,0
316750,Simão Pereira,2014,3,2014-3-01,0
316750,Simão Pereira,2014,4,2014-4-01,0
316750,Simão Pereira,2014,5,2014-5-01,0
316750,Simão Pereira,2014,6,2014-6-01,0
316750,Simão Pereira,2014,7,2014-7-01,1
316750,Simão Pereira,2014,8,2014-8-01,0
316750,Simão Pereira,2014,9,2014-9-01,0
316750,Simão Pereira,2014,10,2014-10-01,1
316750,Simão Pereira,2014,11,2014-11-01,0
316750,Simão Pereira,2014,12,2014-12-01,0
316760,Simonésia,2014,1,2014-1-01,0
316760,Simonésia,2014,2,2014-2-01,0
316760,Simonésia,2014,3,2014-3-01,0
316760,Simonésia,2014,4,2014-4-01,0
316760,Simonésia,2014,5,2014-5-01,0
316760,Simonésia,2014,6,2014-6-01,0
316760,Simonésia,2014,7,2014-7-01,0
316760,Simonésia,2014,8,2014-8-01,0
316760,Simonésia,2014,9,2014-9-01,0
316760,Simonésia,2014,10,2014-10-01,0
316760,Simonésia,2014,11,2014-11-01,1
316760,Simonésia,2014,12,2014-12-01,0
316780,Soledade de Minas,2014,1,2014-1-01,0
316780,Soledade de Minas,2014,2,2014-2-01,0
316780,Soledade de Minas,2014,3,2014-3-01,0
316780,Soledade de Minas,2014,4,2014-4-01,2
316780,Soledade de Minas,2014,5,2014-5-01,0
316780,Soledade de Minas,2014,6,2014-6-01,0
316780,Soledade de Minas,2014,7,2014-7-01,0
316780,Soledade de Minas,2014,8,2014-8-01,0
316780,Soledade de Minas,2014,9,2014-9-01,0
316780,Soledade de Minas,2014,10,2014-10-01,1
316780,Soledade de Minas,2014,11,2014-11-01,0
316780,Soledade de Minas,2014,12,2014-12-01,0
316790,Tabuleiro,2014,1,2014-1-01,0
316790,Tabuleiro,2014,2,2014-2-01,0
316790,Tabuleiro,2014,3,2014-3-01,0
316790,Tabuleiro,2014,4,2014-4-01,0
316790,Tabuleiro,2014,5,2014-5-01,0
316790,Tabuleiro,2014,6,2014-6-01,0
316790,Tabuleiro,2014,7,2014-7-01,0
316790,Tabuleiro,2014,8,2014-8-01,0
316790,Tabuleiro,2014,9,2014-9-01,0
316790,Tabuleiro,2014,10,2014-10-01,0
316790,Tabuleiro,2014,11,2014-11-01,1
316790,Tabuleiro,2014,12,2014-12-01,0
316810,Tapira,2014,1,2014-1-01,0
316810,Tapira,2014,2,2014-2-01,1
316810,Tapira,2014,3,2014-3-01,0
316810,Tapira,2014,4,2014-4-01,0
316810,Tapira,2014,5,2014-5-01,0
316810,Tapira,2014,6,2014-6-01,0
316810,Tapira,2014,7,2014-7-01,0
316810,Tapira,2014,8,2014-8-01,0
316810,Tapira,2014,9,2014-9-01,0
316810,Tapira,2014,10,2014-10-01,0
316810,Tapira,2014,11,2014-11-01,0
316810,Tapira,2014,12,2014-12-01,0
316830,Taquaraçu de Minas,2014,1,2014-1-01,0
316830,Taquaraçu de Minas,2014,2,2014-2-01,0
316830,Taquaraçu de Minas,2014,3,2014-3-01,0
316830,Taquaraçu de Minas,2014,4,2014-4-01,0
316830,Taquaraçu de Minas,2014,5,2014-5-01,0
316830,Taquaraçu de Minas,2014,6,2014-6-01,0
316830,Taquaraçu de Minas,2014,7,2014-7-01,0
316830,Taquaraçu de Minas,2014,8,2014-8-01,0
316830,Taquaraçu de Minas,2014,9,2014-9-01,0
316830,Taquaraçu de Minas,2014,10,2014-10-01,0
316830,Taquaraçu de Minas,2014,11,2014-11-01,0
316830,Taquaraçu de Minas,2014,12,2014-12-01,1
316840,Tarumirim,2014,1,2014-1-01,0
316840,Tarumirim,2014,2,2014-2-01,1
316840,Tarumirim,2014,3,2014-3-01,0
316840,Tarumirim,2014,4,2014-4-01,0
316840,Tarumirim,2014,5,2014-5-01,0
316840,Tarumirim,2014,6,2014-6-01,0
316840,Tarumirim,2014,7,2014-7-01,0
316840,Tarumirim,2014,8,2014-8-01,0
316840,Tarumirim,2014,9,2014-9-01,0
316840,Tarumirim,2014,10,2014-10-01,0
316840,Tarumirim,2014,11,2014-11-01,0
316840,Tarumirim,2014,12,2014-12-01,1
316860,Teófilo Otoni,2014,1,2014-1-01,1
316860,Teófilo Otoni,2014,2,2014-2-01,2
316860,Teófilo Otoni,2014,3,2014-3-01,1
316860,Teófilo Otoni,2014,4,2014-4-01,7
316860,Teófilo Otoni,2014,5,2014-5-01,2
316860,Teófilo Otoni,2014,6,2014-6-01,0
316860,Teófilo Otoni,2014,7,2014-7-01,4
316860,Teófilo Otoni,2014,8,2014-8-01,3
316860,Teófilo Otoni,2014,9,2014-9-01,2
316860,Teófilo Otoni,2014,10,2014-10-01,2
316860,Teófilo Otoni,2014,11,2014-11-01,4
316860,Teófilo Otoni,2014,12,2014-12-01,2
316870,Timóteo,2014,1,2014-1-01,1
316870,Timóteo,2014,2,2014-2-01,0
316870,Timóteo,2014,3,2014-3-01,0
316870,Timóteo,2014,4,2014-4-01,0
316870,Timóteo,2014,5,2014-5-01,1
316870,Timóteo,2014,6,2014-6-01,9
316870,Timóteo,2014,7,2014-7-01,0
316870,Timóteo,2014,8,2014-8-01,12
316870,Timóteo,2014,9,2014-9-01,4
316870,Timóteo,2014,10,2014-10-01,1
316870,Timóteo,2014,11,2014-11-01,3
316870,Timóteo,2014,12,2014-12-01,1
316900,Tocantins,2014,1,2014-1-01,0
316900,Tocantins,2014,2,2014-2-01,0
316900,Tocantins,2014,3,2014-3-01,0
316900,Tocantins,2014,4,2014-4-01,0
316900,Tocantins,2014,5,2014-5-01,0
316900,Tocantins,2014,6,2014-6-01,4
316900,Tocantins,2014,7,2014-7-01,0
316900,Tocantins,2014,8,2014-8-01,0
316900,Tocantins,2014,9,2014-9-01,0
316900,Tocantins,2014,10,2014-10-01,3
316900,Tocantins,2014,11,2014-11-01,0
316900,Tocantins,2014,12,2014-12-01,2
316930,Três Corações,2014,1,2014-1-01,2
316930,Três Corações,2014,2,2014-2-01,0
316930,Três Corações,2014,3,2014-3-01,0
316930,Três Corações,2014,4,2014-4-01,1
316930,Três Corações,2014,5,2014-5-01,0
316930,Três Corações,2014,6,2014-6-01,1
316930,Três Corações,2014,7,2014-7-01,0
316930,Três Corações,2014,8,2014-8-01,1
316930,Três Corações,2014,9,2014-9-01,1
316930,Três Corações,2014,10,2014-10-01,0
316930,Três Corações,2014,11,2014-11-01,0
316930,Três Corações,2014,12,2014-12-01,0
316935,Três Marias,2014,1,2014-1-01,0
316935,Três Marias,2014,2,2014-2-01,0
316935,Três Marias,2014,3,2014-3-01,1
316935,Três Marias,2014,4,2014-4-01,0
316935,Três Marias,2014,5,2014-5-01,0
316935,Três Marias,2014,6,2014-6-01,1
316935,Três Marias,2014,7,2014-7-01,0
316935,Três Marias,2014,8,2014-8-01,1
316935,Três Marias,2014,9,2014-9-01,2
316935,Três Marias,2014,10,2014-10-01,0
316935,Três Marias,2014,11,2014-11-01,0
316935,Três Marias,2014,12,2014-12-01,0
316940,Três Pontas,2014,1,2014-1-01,1
316940,Três Pontas,2014,2,2014-2-01,0
316940,Três Pontas,2014,3,2014-3-01,2
316940,Três Pontas,2014,4,2014-4-01,0
316940,Três Pontas,2014,5,2014-5-01,0
316940,Três Pontas,2014,6,2014-6-01,0
316940,Três Pontas,2014,7,2014-7-01,0
316940,Três Pontas,2014,8,2014-8-01,0
316940,Três Pontas,2014,9,2014-9-01,0
316940,Três Pontas,2014,10,2014-10-01,0
316940,Três Pontas,2014,11,2014-11-01,0
316940,Três Pontas,2014,12,2014-12-01,0
316950,Tumiritinga,2014,1,2014-1-01,0
316950,Tumiritinga,2014,2,2014-2-01,0
316950,Tumiritinga,2014,3,2014-3-01,0
316950,Tumiritinga,2014,4,2014-4-01,0
316950,Tumiritinga,2014,5,2014-5-01,0
316950,Tumiritinga,2014,6,2014-6-01,0
316950,Tumiritinga,2014,7,2014-7-01,0
316950,Tumiritinga,2014,8,2014-8-01,0
316950,Tumiritinga,2014,9,2014-9-01,0
316950,Tumiritinga,2014,10,2014-10-01,0
316950,Tumiritinga,2014,11,2014-11-01,0
316950,Tumiritinga,2014,12,2014-12-01,1
316960,Tupaciguara,2014,1,2014-1-01,0
316960,Tupaciguara,2014,2,2014-2-01,0
316960,Tupaciguara,2014,3,2014-3-01,0
316960,Tupaciguara,2014,4,2014-4-01,1
316960,Tupaciguara,2014,5,2014-5-01,0
316960,Tupaciguara,2014,6,2014-6-01,0
316960,Tupaciguara,2014,7,2014-7-01,1
316960,Tupaciguara,2014,8,2014-8-01,0
316960,Tupaciguara,2014,9,2014-9-01,0
316960,Tupaciguara,2014,10,2014-10-01,3
316960,Tupaciguara,2014,11,2014-11-01,1
316960,Tupaciguara,2014,12,2014-12-01,1
316990,Ubá,2014,1,2014-1-01,1
316990,Ubá,2014,2,2014-2-01,0
316990,Ubá,2014,3,2014-3-01,12
316990,Ubá,2014,4,2014-4-01,8
316990,Ubá,2014,5,2014-5-01,4
316990,Ubá,2014,6,2014-6-01,81
316990,Ubá,2014,7,2014-7-01,6
316990,Ubá,2014,8,2014-8-01,3
316990,Ubá,2014,9,2014-9-01,3
316990,Ubá,2014,10,2014-10-01,3
316990,Ubá,2014,11,2014-11-01,2
316990,Ubá,2014,12,2014-12-01,2
317005,Ubaporanga,2014,1,2014-1-01,0
317005,Ubaporanga,2014,2,2014-2-01,0
317005,Ubaporanga,2014,3,2014-3-01,1
317005,Ubaporanga,2014,4,2014-4-01,0
317005,Ubaporanga,2014,5,2014-5-01,0
317005,Ubaporanga,2014,6,2014-6-01,0
317005,Ubaporanga,2014,7,2014-7-01,0
317005,Ubaporanga,2014,8,2014-8-01,0
317005,Ubaporanga,2014,9,2014-9-01,0
317005,Ubaporanga,2014,10,2014-10-01,0
317005,Ubaporanga,2014,11,2014-11-01,0
317005,Ubaporanga,2014,12,2014-12-01,0
317010,Uberaba,2014,1,2014-1-01,3
317010,Uberaba,2014,2,2014-2-01,3
317010,Uberaba,2014,3,2014-3-01,8
317010,Uberaba,2014,4,2014-4-01,2
317010,Uberaba,2014,5,2014-5-01,1
317010,Uberaba,2014,6,2014-6-01,8
317010,Uberaba,2014,7,2014-7-01,4
317010,Uberaba,2014,8,2014-8-01,5
317010,Uberaba,2014,9,2014-9-01,13
317010,Uberaba,2014,10,2014-10-01,2
317010,Uberaba,2014,11,2014-11-01,4
317010,Uberaba,2014,12,2014-12-01,8
317020,Uberlândia,2014,1,2014-1-01,32
317020,Uberlândia,2014,2,2014-2-01,26
317020,Uberlândia,2014,3,2014-3-01,36
317020,Uberlândia,2014,4,2014-4-01,27
317020,Uberlândia,2014,5,2014-5-01,42
317020,Uberlândia,2014,6,2014-6-01,43
317020,Uberlândia,2014,7,2014-7-01,33
317020,Uberlândia,2014,8,2014-8-01,41
317020,Uberlândia,2014,9,2014-9-01,29
317020,Uberlândia,2014,10,2014-10-01,26
317020,Uberlândia,2014,11,2014-11-01,37
317020,Uberlândia,2014,12,2014-12-01,29
317040,Unaí,2014,1,2014-1-01,0
317040,Unaí,2014,2,2014-2-01,0
317040,Unaí,2014,3,2014-3-01,0
317040,Unaí,2014,4,2014-4-01,0
317040,Unaí,2014,5,2014-5-01,4
317040,Unaí,2014,6,2014-6-01,0
317040,Unaí,2014,7,2014-7-01,0
317040,Unaí,2014,8,2014-8-01,0
317040,Unaí,2014,9,2014-9-01,0
317040,Unaí,2014,10,2014-10-01,0
317040,Unaí,2014,11,2014-11-01,7
317040,Unaí,2014,12,2014-12-01,1
317050,Urucânia,2014,1,2014-1-01,0
317050,Urucânia,2014,2,2014-2-01,2
317050,Urucânia,2014,3,2014-3-01,0
317050,Urucânia,2014,4,2014-4-01,0
317050,Urucânia,2014,5,2014-5-01,0
317050,Urucânia,2014,6,2014-6-01,0
317050,Urucânia,2014,7,2014-7-01,0
317050,Urucânia,2014,8,2014-8-01,0
317050,Urucânia,2014,9,2014-9-01,0
317050,Urucânia,2014,10,2014-10-01,0
317050,Urucânia,2014,11,2014-11-01,0
317050,Urucânia,2014,12,2014-12-01,0
317070,Varginha,2014,1,2014-1-01,2
317070,Varginha,2014,2,2014-2-01,4
317070,Varginha,2014,3,2014-3-01,5
317070,Varginha,2014,4,2014-4-01,2
317070,Varginha,2014,5,2014-5-01,8
317070,Varginha,2014,6,2014-6-01,3
317070,Varginha,2014,7,2014-7-01,5
317070,Varginha,2014,8,2014-8-01,5
317070,Varginha,2014,9,2014-9-01,2
317070,Varginha,2014,10,2014-10-01,5
317070,Varginha,2014,11,2014-11-01,5
317070,Varginha,2014,12,2014-12-01,1
317080,Várzea da Palma,2014,1,2014-1-01,0
317080,Várzea da Palma,2014,2,2014-2-01,0
317080,Várzea da Palma,2014,3,2014-3-01,0
317080,Várzea da Palma,2014,4,2014-4-01,0
317080,Várzea da Palma,2014,5,2014-5-01,0
317080,Várzea da Palma,2014,6,2014-6-01,1
317080,Várzea da Palma,2014,7,2014-7-01,0
317080,Várzea da Palma,2014,8,2014-8-01,0
317080,Várzea da Palma,2014,9,2014-9-01,0
317080,Várzea da Palma,2014,10,2014-10-01,3
317080,Várzea da Palma,2014,11,2014-11-01,3
317080,Várzea da Palma,2014,12,2014-12-01,0
317100,Vazante,2014,1,2014-1-01,1
317100,Vazante,2014,2,2014-2-01,0
317100,Vazante,2014,3,2014-3-01,0
317100,Vazante,2014,4,2014-4-01,0
317100,Vazante,2014,5,2014-5-01,0
317100,Vazante,2014,6,2014-6-01,0
317100,Vazante,2014,7,2014-7-01,0
317100,Vazante,2014,8,2014-8-01,0
317100,Vazante,2014,9,2014-9-01,0
317100,Vazante,2014,10,2014-10-01,0
317100,Vazante,2014,11,2014-11-01,0
317100,Vazante,2014,12,2014-12-01,0
317115,Vermelho Novo,2014,1,2014-1-01,0
317115,Vermelho Novo,2014,2,2014-2-01,0
317115,Vermelho Novo,2014,3,2014-3-01,0
317115,Vermelho Novo,2014,4,2014-4-01,0
317115,Vermelho Novo,2014,5,2014-5-01,0
317115,Vermelho Novo,2014,6,2014-6-01,0
317115,Vermelho Novo,2014,7,2014-7-01,0
317115,Vermelho Novo,2014,8,2014-8-01,0
317115,Vermelho Novo,2014,9,2014-9-01,0
317115,Vermelho Novo,2014,10,2014-10-01,1
317115,Vermelho Novo,2014,11,2014-11-01,0
317115,Vermelho Novo,2014,12,2014-12-01,0
317120,Vespasiano,2014,1,2014-1-01,2
317120,Vespasiano,2014,2,2014-2-01,1
317120,Vespasiano,2014,3,2014-3-01,5
317120,Vespasiano,2014,4,2014-4-01,0
317120,Vespasiano,2014,5,2014-5-01,1
317120,Vespasiano,2014,6,2014-6-01,1
317120,Vespasiano,2014,7,2014-7-01,3
317120,Vespasiano,2014,8,2014-8-01,2
317120,Vespasiano,2014,9,2014-9-01,0
317120,Vespasiano,2014,10,2014-10-01,7
317120,Vespasiano,2014,11,2014-11-01,8
317120,Vespasiano,2014,12,2014-12-01,3
317130,Viçosa,2014,1,2014-1-01,0
317130,Viçosa,2014,2,2014-2-01,1
317130,Viçosa,2014,3,2014-3-01,1
317130,Viçosa,2014,4,2014-4-01,2
317130,Viçosa,2014,5,2014-5-01,0
317130,Viçosa,2014,6,2014-6-01,2
317130,Viçosa,2014,7,2014-7-01,2
317130,Viçosa,2014,8,2014-8-01,0
317130,Viçosa,2014,9,2014-9-01,1
317130,Viçosa,2014,10,2014-10-01,2
317130,Viçosa,2014,11,2014-11-01,3
317130,Viçosa,2014,12,2014-12-01,2
317160,Virgem da Lapa,2014,1,2014-1-01,0
317160,Virgem da Lapa,2014,2,2014-2-01,0
317160,Virgem da Lapa,2014,3,2014-3-01,0
317160,Virgem da Lapa,2014,4,2014-4-01,0
317160,Virgem da Lapa,2014,5,2014-5-01,0
317160,Virgem da Lapa,2014,6,2014-6-01,1
317160,Virgem da Lapa,2014,7,2014-7-01,0
317160,Virgem da Lapa,2014,8,2014-8-01,0
317160,Virgem da Lapa,2014,9,2014-9-01,0
317160,Virgem da Lapa,2014,10,2014-10-01,0
317160,Virgem da Lapa,2014,11,2014-11-01,0
317160,Virgem da Lapa,2014,12,2014-12-01,0
317200,Visconde do Rio Branco,2014,1,2014-1-01,1
317200,Visconde do Rio Branco,2014,2,2014-2-01,0
317200,Visconde do Rio Branco,2014,3,2014-3-01,0
317200,Visconde do Rio Branco,2014,4,2014-4-01,0
317200,Visconde do Rio Branco,2014,5,2014-5-01,0
317200,Visconde do Rio Branco,2014,6,2014-6-01,4
317200,Visconde do Rio Branco,2014,7,2014-7-01,3
317200,Visconde do Rio Branco,2014,8,2014-8-01,1
317200,Visconde do Rio Branco,2014,9,2014-9-01,1
317200,Visconde do Rio Branco,2014,10,2014-10-01,1
317200,Visconde do Rio Branco,2014,11,2014-11-01,1
317200,Visconde do Rio Branco,2014,12,2014-12-01,0
310020,Abaeté,2013,1,2013-1-01,1
310020,Abaeté,2013,2,2013-2-01,0
310020,Abaeté,2013,3,2013-3-01,0
310020,Abaeté,2013,4,2013-4-01,0
310020,Abaeté,2013,5,2013-5-01,0
310020,Abaeté,2013,6,2013-6-01,0
310020,Abaeté,2013,7,2013-7-01,2
310020,Abaeté,2013,8,2013-8-01,1
310020,Abaeté,2013,9,2013-9-01,1
310020,Abaeté,2013,10,2013-10-01,0
310020,Abaeté,2013,11,2013-11-01,0
310020,Abaeté,2013,12,2013-12-01,0
310090,Águas Formosas,2013,1,2013-1-01,2
310090,Águas Formosas,2013,2,2013-2-01,0
310090,Águas Formosas,2013,3,2013-3-01,1
310090,Águas Formosas,2013,4,2013-4-01,0
310090,Águas Formosas,2013,5,2013-5-01,1
310090,Águas Formosas,2013,6,2013-6-01,0
310090,Águas Formosas,2013,7,2013-7-01,3
310090,Águas Formosas,2013,8,2013-8-01,0
310090,Águas Formosas,2013,9,2013-9-01,1
310090,Águas Formosas,2013,10,2013-10-01,0
310090,Águas Formosas,2013,11,2013-11-01,0
310090,Águas Formosas,2013,12,2013-12-01,0
310110,Aimorés,2013,1,2013-1-01,0
310110,Aimorés,2013,2,2013-2-01,0
310110,Aimorés,2013,3,2013-3-01,0
310110,Aimorés,2013,4,2013-4-01,0
310110,Aimorés,2013,5,2013-5-01,0
310110,Aimorés,2013,6,2013-6-01,1
310110,Aimorés,2013,7,2013-7-01,0
310110,Aimorés,2013,8,2013-8-01,0
310110,Aimorés,2013,9,2013-9-01,0
310110,Aimorés,2013,10,2013-10-01,0
310110,Aimorés,2013,11,2013-11-01,0
310110,Aimorés,2013,12,2013-12-01,0
310120,Aiuruoca,2013,1,2013-1-01,0
310120,Aiuruoca,2013,2,2013-2-01,0
310120,Aiuruoca,2013,3,2013-3-01,1
310120,Aiuruoca,2013,4,2013-4-01,0
310120,Aiuruoca,2013,5,2013-5-01,1
310120,Aiuruoca,2013,6,2013-6-01,0
310120,Aiuruoca,2013,7,2013-7-01,0
310120,Aiuruoca,2013,8,2013-8-01,0
310120,Aiuruoca,2013,9,2013-9-01,0
310120,Aiuruoca,2013,10,2013-10-01,0
310120,Aiuruoca,2013,11,2013-11-01,0
310120,Aiuruoca,2013,12,2013-12-01,0
310150,Além Paraíba,2013,1,2013-1-01,1
310150,Além Paraíba,2013,2,2013-2-01,0
310150,Além Paraíba,2013,3,2013-3-01,0
310150,Além Paraíba,2013,4,2013-4-01,0
310150,Além Paraíba,2013,5,2013-5-01,0
310150,Além Paraíba,2013,6,2013-6-01,1
310150,Além Paraíba,2013,7,2013-7-01,0
310150,Além Paraíba,2013,8,2013-8-01,0
310150,Além Paraíba,2013,9,2013-9-01,0
310150,Além Paraíba,2013,10,2013-10-01,0
310150,Além Paraíba,2013,11,2013-11-01,1
310150,Além Paraíba,2013,12,2013-12-01,0
310160,Alfenas,2013,1,2013-1-01,1
310160,Alfenas,2013,2,2013-2-01,1
310160,Alfenas,2013,3,2013-3-01,0
310160,Alfenas,2013,4,2013-4-01,1
310160,Alfenas,2013,5,2013-5-01,1
310160,Alfenas,2013,6,2013-6-01,1
310160,Alfenas,2013,7,2013-7-01,1
310160,Alfenas,2013,8,2013-8-01,1
310160,Alfenas,2013,9,2013-9-01,0
310160,Alfenas,2013,10,2013-10-01,0
310160,Alfenas,2013,11,2013-11-01,0
310160,Alfenas,2013,12,2013-12-01,0
310170,Almenara,2013,1,2013-1-01,0
310170,Almenara,2013,2,2013-2-01,0
310170,Almenara,2013,3,2013-3-01,0
310170,Almenara,2013,4,2013-4-01,0
310170,Almenara,2013,5,2013-5-01,1
310170,Almenara,2013,6,2013-6-01,0
310170,Almenara,2013,7,2013-7-01,0
310170,Almenara,2013,8,2013-8-01,0
310170,Almenara,2013,9,2013-9-01,0
310170,Almenara,2013,10,2013-10-01,0
310170,Almenara,2013,11,2013-11-01,0
310170,Almenara,2013,12,2013-12-01,0
310180,Alpercata,2013,1,2013-1-01,0
310180,Alpercata,2013,2,2013-2-01,0
310180,Alpercata,2013,3,2013-3-01,1
310180,Alpercata,2013,4,2013-4-01,0
310180,Alpercata,2013,5,2013-5-01,0
310180,Alpercata,2013,6,2013-6-01,0
310180,Alpercata,2013,7,2013-7-01,0
310180,Alpercata,2013,8,2013-8-01,0
310180,Alpercata,2013,9,2013-9-01,0
310180,Alpercata,2013,10,2013-10-01,0
310180,Alpercata,2013,11,2013-11-01,0
310180,Alpercata,2013,12,2013-12-01,0
310230,Alvinópolis,2013,1,2013-1-01,0
310230,Alvinópolis,2013,2,2013-2-01,0
310230,Alvinópolis,2013,3,2013-3-01,1
310230,Alvinópolis,2013,4,2013-4-01,1
310230,Alvinópolis,2013,5,2013-5-01,0
310230,Alvinópolis,2013,6,2013-6-01,0
310230,Alvinópolis,2013,7,2013-7-01,0
310230,Alvinópolis,2013,8,2013-8-01,0
310230,Alvinópolis,2013,9,2013-9-01,0
310230,Alvinópolis,2013,10,2013-10-01,2
310230,Alvinópolis,2013,11,2013-11-01,1
310230,Alvinópolis,2013,12,2013-12-01,0
310260,Andradas,2013,1,2013-1-01,0
310260,Andradas,2013,2,2013-2-01,0
310260,Andradas,2013,3,2013-3-01,3
310260,Andradas,2013,4,2013-4-01,0
310260,Andradas,2013,5,2013-5-01,0
310260,Andradas,2013,6,2013-6-01,0
310260,Andradas,2013,7,2013-7-01,0
310260,Andradas,2013,8,2013-8-01,0
310260,Andradas,2013,9,2013-9-01,1
310260,Andradas,2013,10,2013-10-01,0
310260,Andradas,2013,11,2013-11-01,0
