codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_malaria
311340,Caratinga,2019,11,2019-11-01,0
311340,Caratinga,2019,12,2019-12-01,0
311840,Conselheiro Pena,2019,1,2019-1-01,0
311840,Conselheiro Pena,2019,2,2019-2-01,0
311840,Conselheiro Pena,2019,3,2019-3-01,0
311840,Conselheiro Pena,2019,4,2019-4-01,0
311840,Conselheiro Pena,2019,5,2019-5-01,0
311840,Conselheiro Pena,2019,6,2019-6-01,0
311840,Conselheiro Pena,2019,7,2019-7-01,0
311840,Conselheiro Pena,2019,8,2019-8-01,0
311840,Conselheiro Pena,2019,9,2019-9-01,1
311840,Conselheiro Pena,2019,10,2019-10-01,0
311840,Conselheiro Pena,2019,11,2019-11-01,0
311840,Conselheiro Pena,2019,12,2019-12-01,0
311860,Contagem,2019,1,2019-1-01,0
311860,Contagem,2019,2,2019-2-01,2
311860,Contagem,2019,3,2019-3-01,0
311860,Contagem,2019,4,2019-4-01,0
311860,Contagem,2019,5,2019-5-01,0
311860,Contagem,2019,6,2019-6-01,1
311860,Contagem,2019,7,2019-7-01,1
311860,Contagem,2019,8,2019-8-01,0
311860,Contagem,2019,9,2019-9-01,2
311860,Contagem,2019,10,2019-10-01,0
311860,Contagem,2019,11,2019-11-01,0
311860,Contagem,2019,12,2019-12-01,0
311910,Corinto,2019,1,2019-1-01,0
311910,Corinto,2019,2,2019-2-01,2
311910,Corinto,2019,3,2019-3-01,0
311910,Corinto,2019,4,2019-4-01,0
311910,Corinto,2019,5,2019-5-01,0
311910,Corinto,2019,6,2019-6-01,0
311910,Corinto,2019,7,2019-7-01,0
311910,Corinto,2019,8,2019-8-01,0
311910,Corinto,2019,9,2019-9-01,0
311910,Corinto,2019,10,2019-10-01,0
311910,Corinto,2019,11,2019-11-01,0
311910,Corinto,2019,12,2019-12-01,0
312230,Divinópolis,2019,1,2019-1-01,1
312230,Divinópolis,2019,2,2019-2-01,0
312230,Divinópolis,2019,3,2019-3-01,0
312230,Divinópolis,2019,4,2019-4-01,1
312230,Divinópolis,2019,5,2019-5-01,0
312230,Divinópolis,2019,6,2019-6-01,0
312230,Divinópolis,2019,7,2019-7-01,0
312230,Divinópolis,2019,8,2019-8-01,0
312230,Divinópolis,2019,9,2019-9-01,0
312230,Divinópolis,2019,10,2019-10-01,0
312230,Divinópolis,2019,11,2019-11-01,0
312230,Divinópolis,2019,12,2019-12-01,0
312710,Frutal,2019,1,2019-1-01,0
312710,Frutal,2019,2,2019-2-01,1
312710,Frutal,2019,3,2019-3-01,0
312710,Frutal,2019,4,2019-4-01,0
312710,Frutal,2019,5,2019-5-01,0
312710,Frutal,2019,6,2019-6-01,0
312710,Frutal,2019,7,2019-7-01,0
312710,Frutal,2019,8,2019-8-01,0
312710,Frutal,2019,9,2019-9-01,0
312710,Frutal,2019,10,2019-10-01,0
312710,Frutal,2019,11,2019-11-01,0
312710,Frutal,2019,12,2019-12-01,0
312770,Governador Valadares,2019,1,2019-1-01,0
312770,Governador Valadares,2019,2,2019-2-01,0
312770,Governador Valadares,2019,3,2019-3-01,1
312770,Governador Valadares,2019,4,2019-4-01,1
312770,Governador Valadares,2019,5,2019-5-01,1
312770,Governador Valadares,2019,6,2019-6-01,0
312770,Governador Valadares,2019,7,2019-7-01,0
312770,Governador Valadares,2019,8,2019-8-01,0
312770,Governador Valadares,2019,9,2019-9-01,0
312770,Governador Valadares,2019,10,2019-10-01,0
312770,Governador Valadares,2019,11,2019-11-01,0
312770,Governador Valadares,2019,12,2019-12-01,3
313130,Ipatinga,2019,1,2019-1-01,0
313130,Ipatinga,2019,2,2019-2-01,0
313130,Ipatinga,2019,3,2019-3-01,1
313130,Ipatinga,2019,4,2019-4-01,1
313130,Ipatinga,2019,5,2019-5-01,0
313130,Ipatinga,2019,6,2019-6-01,0
313130,Ipatinga,2019,7,2019-7-01,0
313130,Ipatinga,2019,8,2019-8-01,0
313130,Ipatinga,2019,9,2019-9-01,0
313130,Ipatinga,2019,10,2019-10-01,1
313130,Ipatinga,2019,11,2019-11-01,0
313130,Ipatinga,2019,12,2019-12-01,0
313170,Itabira,2019,1,2019-1-01,0
313170,Itabira,2019,2,2019-2-01,0
313170,Itabira,2019,3,2019-3-01,0
313170,Itabira,2019,4,2019-4-01,0
313170,Itabira,2019,5,2019-5-01,0
313170,Itabira,2019,6,2019-6-01,0
313170,Itabira,2019,7,2019-7-01,0
313170,Itabira,2019,8,2019-8-01,0
313170,Itabira,2019,9,2019-9-01,0
313170,Itabira,2019,10,2019-10-01,1
313170,Itabira,2019,11,2019-11-01,2
313170,Itabira,2019,12,2019-12-01,0
313190,Itabirito,2019,1,2019-1-01,0
313190,Itabirito,2019,2,2019-2-01,0
313190,Itabirito,2019,3,2019-3-01,0
313190,Itabirito,2019,4,2019-4-01,0
313190,Itabirito,2019,5,2019-5-01,0
313190,Itabirito,2019,6,2019-6-01,0
313190,Itabirito,2019,7,2019-7-01,0
313190,Itabirito,2019,8,2019-8-01,0
313190,Itabirito,2019,9,2019-9-01,1
313190,Itabirito,2019,10,2019-10-01,0
313190,Itabirito,2019,11,2019-11-01,0
313190,Itabirito,2019,12,2019-12-01,0
313240,Itajubá,2019,1,2019-1-01,0
313240,Itajubá,2019,2,2019-2-01,2
313240,Itajubá,2019,3,2019-3-01,0
313240,Itajubá,2019,4,2019-4-01,0
313240,Itajubá,2019,5,2019-5-01,0
313240,Itajubá,2019,6,2019-6-01,0
313240,Itajubá,2019,7,2019-7-01,1
313240,Itajubá,2019,8,2019-8-01,0
313240,Itajubá,2019,9,2019-9-01,0
313240,Itajubá,2019,10,2019-10-01,0
313240,Itajubá,2019,11,2019-11-01,0
313240,Itajubá,2019,12,2019-12-01,1
313380,Itaúna,2019,1,2019-1-01,0
313380,Itaúna,2019,2,2019-2-01,0
313380,Itaúna,2019,3,2019-3-01,0
313380,Itaúna,2019,4,2019-4-01,0
313380,Itaúna,2019,5,2019-5-01,0
313380,Itaúna,2019,6,2019-6-01,1
313380,Itaúna,2019,7,2019-7-01,0
313380,Itaúna,2019,8,2019-8-01,0
313380,Itaúna,2019,9,2019-9-01,0
313380,Itaúna,2019,10,2019-10-01,0
313380,Itaúna,2019,11,2019-11-01,0
313380,Itaúna,2019,12,2019-12-01,0
313665,Juatuba,2019,1,2019-1-01,0
313665,Juatuba,2019,2,2019-2-01,0
313665,Juatuba,2019,3,2019-3-01,0
313665,Juatuba,2019,4,2019-4-01,0
313665,Juatuba,2019,5,2019-5-01,0
313665,Juatuba,2019,6,2019-6-01,0
313665,Juatuba,2019,7,2019-7-01,0
313665,Juatuba,2019,8,2019-8-01,0
313665,Juatuba,2019,9,2019-9-01,1
313665,Juatuba,2019,10,2019-10-01,0
313665,Juatuba,2019,11,2019-11-01,0
313665,Juatuba,2019,12,2019-12-01,0
313670,Juiz de Fora,2019,1,2019-1-01,0
313670,Juiz de Fora,2019,2,2019-2-01,0
313670,Juiz de Fora,2019,3,2019-3-01,0
313670,Juiz de Fora,2019,4,2019-4-01,1
313670,Juiz de Fora,2019,5,2019-5-01,0
313670,Juiz de Fora,2019,6,2019-6-01,0
313670,Juiz de Fora,2019,7,2019-7-01,0
313670,Juiz de Fora,2019,8,2019-8-01,0
313670,Juiz de Fora,2019,9,2019-9-01,0
313670,Juiz de Fora,2019,10,2019-10-01,0
313670,Juiz de Fora,2019,11,2019-11-01,0
313670,Juiz de Fora,2019,12,2019-12-01,0
313720,Lagoa da Prata,2019,1,2019-1-01,1
313720,Lagoa da Prata,2019,2,2019-2-01,0
313720,Lagoa da Prata,2019,3,2019-3-01,0
313720,Lagoa da Prata,2019,4,2019-4-01,0
313720,Lagoa da Prata,2019,5,2019-5-01,0
313720,Lagoa da Prata,2019,6,2019-6-01,0
313720,Lagoa da Prata,2019,7,2019-7-01,0
313720,Lagoa da Prata,2019,8,2019-8-01,0
313720,Lagoa da Prata,2019,9,2019-9-01,0
313720,Lagoa da Prata,2019,10,2019-10-01,0
313720,Lagoa da Prata,2019,11,2019-11-01,0
313720,Lagoa da Prata,2019,12,2019-12-01,0
313760,Lagoa Santa,2019,1,2019-1-01,0
313760,Lagoa Santa,2019,2,2019-2-01,0
313760,Lagoa Santa,2019,3,2019-3-01,0
313760,Lagoa Santa,2019,4,2019-4-01,2
313760,Lagoa Santa,2019,5,2019-5-01,0
313760,Lagoa Santa,2019,6,2019-6-01,0
313760,Lagoa Santa,2019,7,2019-7-01,0
313760,Lagoa Santa,2019,8,2019-8-01,0
313760,Lagoa Santa,2019,9,2019-9-01,0
313760,Lagoa Santa,2019,10,2019-10-01,0
313760,Lagoa Santa,2019,11,2019-11-01,0
313760,Lagoa Santa,2019,12,2019-12-01,0
313840,Leopoldina,2019,1,2019-1-01,0
313840,Leopoldina,2019,2,2019-2-01,0
313840,Leopoldina,2019,3,2019-3-01,0
313840,Leopoldina,2019,4,2019-4-01,0
313840,Leopoldina,2019,5,2019-5-01,0
313840,Leopoldina,2019,6,2019-6-01,0
313840,Leopoldina,2019,7,2019-7-01,0
313840,Leopoldina,2019,8,2019-8-01,0
313840,Leopoldina,2019,9,2019-9-01,1
313840,Leopoldina,2019,10,2019-10-01,0
313840,Leopoldina,2019,11,2019-11-01,0
313840,Leopoldina,2019,12,2019-12-01,0
313860,Lima Duarte,2019,1,2019-1-01,0
313860,Lima Duarte,2019,2,2019-2-01,1
313860,Lima Duarte,2019,3,2019-3-01,0
313860,Lima Duarte,2019,4,2019-4-01,0
313860,Lima Duarte,2019,5,2019-5-01,0
313860,Lima Duarte,2019,6,2019-6-01,0
313860,Lima Duarte,2019,7,2019-7-01,0
313860,Lima Duarte,2019,8,2019-8-01,0
313860,Lima Duarte,2019,9,2019-9-01,0
313860,Lima Duarte,2019,10,2019-10-01,0
313860,Lima Duarte,2019,11,2019-11-01,0
313860,Lima Duarte,2019,12,2019-12-01,0
313880,Luz,2019,1,2019-1-01,1
313880,Luz,2019,2,2019-2-01,0
313880,Luz,2019,3,2019-3-01,0
313880,Luz,2019,4,2019-4-01,0
313880,Luz,2019,5,2019-5-01,0
313880,Luz,2019,6,2019-6-01,0
313880,Luz,2019,7,2019-7-01,0
313880,Luz,2019,8,2019-8-01,0
313880,Luz,2019,9,2019-9-01,0
313880,Luz,2019,10,2019-10-01,0
313880,Luz,2019,11,2019-11-01,0
313880,Luz,2019,12,2019-12-01,0
314400,Mutum,2019,1,2019-1-01,8
314400,Mutum,2019,2,2019-2-01,0
314400,Mutum,2019,3,2019-3-01,15
314400,Mutum,2019,4,2019-4-01,2
314400,Mutum,2019,5,2019-5-01,0
314400,Mutum,2019,6,2019-6-01,123
314400,Mutum,2019,7,2019-7-01,0
314400,Mutum,2019,8,2019-8-01,1
314400,Mutum,2019,9,2019-9-01,0
314400,Mutum,2019,10,2019-10-01,1
314400,Mutum,2019,11,2019-11-01,0
314400,Mutum,2019,12,2019-12-01,100
314480,Nova Lima,2019,1,2019-1-01,0
314480,Nova Lima,2019,2,2019-2-01,0
314480,Nova Lima,2019,3,2019-3-01,0
314480,Nova Lima,2019,4,2019-4-01,0
314480,Nova Lima,2019,5,2019-5-01,0
314480,Nova Lima,2019,6,2019-6-01,0
314480,Nova Lima,2019,7,2019-7-01,0
314480,Nova Lima,2019,8,2019-8-01,0
314480,Nova Lima,2019,9,2019-9-01,1
314480,Nova Lima,2019,10,2019-10-01,0
314480,Nova Lima,2019,11,2019-11-01,2
314480,Nova Lima,2019,12,2019-12-01,1
314505,Nova Porteirinha,2019,1,2019-1-01,0
314505,Nova Porteirinha,2019,2,2019-2-01,0
314505,Nova Porteirinha,2019,3,2019-3-01,0
314505,Nova Porteirinha,2019,4,2019-4-01,0
314505,Nova Porteirinha,2019,5,2019-5-01,0
314505,Nova Porteirinha,2019,6,2019-6-01,0
314505,Nova Porteirinha,2019,7,2019-7-01,0
314505,Nova Porteirinha,2019,8,2019-8-01,0
314505,Nova Porteirinha,2019,9,2019-9-01,0
314505,Nova Porteirinha,2019,10,2019-10-01,0
314505,Nova Porteirinha,2019,11,2019-11-01,1
314505,Nova Porteirinha,2019,12,2019-12-01,0
314710,Pará de Minas,2019,1,2019-1-01,0
314710,Pará de Minas,2019,2,2019-2-01,1
314710,Pará de Minas,2019,3,2019-3-01,0
314710,Pará de Minas,2019,4,2019-4-01,2
314710,Pará de Minas,2019,5,2019-5-01,1
314710,Pará de Minas,2019,6,2019-6-01,1
314710,Pará de Minas,2019,7,2019-7-01,0
314710,Pará de Minas,2019,8,2019-8-01,1
314710,Pará de Minas,2019,9,2019-9-01,0
314710,Pará de Minas,2019,10,2019-10-01,1
314710,Pará de Minas,2019,11,2019-11-01,0
314710,Pará de Minas,2019,12,2019-12-01,0
314740,Paraopeba,2019,1,2019-1-01,0
314740,Paraopeba,2019,2,2019-2-01,0
314740,Paraopeba,2019,3,2019-3-01,0
314740,Paraopeba,2019,4,2019-4-01,0
314740,Paraopeba,2019,5,2019-5-01,0
314740,Paraopeba,2019,6,2019-6-01,0
314740,Paraopeba,2019,7,2019-7-01,0
314740,Paraopeba,2019,8,2019-8-01,1
314740,Paraopeba,2019,9,2019-9-01,0
314740,Paraopeba,2019,10,2019-10-01,0
314740,Paraopeba,2019,11,2019-11-01,0
314740,Paraopeba,2019,12,2019-12-01,0
314790,Passos,2019,1,2019-1-01,1
314790,Passos,2019,2,2019-2-01,0
314790,Passos,2019,3,2019-3-01,0
314790,Passos,2019,4,2019-4-01,0
314790,Passos,2019,5,2019-5-01,0
314790,Passos,2019,6,2019-6-01,0
314790,Passos,2019,7,2019-7-01,0
314790,Passos,2019,8,2019-8-01,0
314790,Passos,2019,9,2019-9-01,0
314790,Passos,2019,10,2019-10-01,0
314790,Passos,2019,11,2019-11-01,0
314790,Passos,2019,12,2019-12-01,0
314810,Patrocínio,2019,1,2019-1-01,0
314810,Patrocínio,2019,2,2019-2-01,0
314810,Patrocínio,2019,3,2019-3-01,0
314810,Patrocínio,2019,4,2019-4-01,0
314810,Patrocínio,2019,5,2019-5-01,0
314810,Patrocínio,2019,6,2019-6-01,0
314810,Patrocínio,2019,7,2019-7-01,0
314810,Patrocínio,2019,8,2019-8-01,0
314810,Patrocínio,2019,9,2019-9-01,1
314810,Patrocínio,2019,10,2019-10-01,0
314810,Patrocínio,2019,11,2019-11-01,0
314810,Patrocínio,2019,12,2019-12-01,0
315090,Piranguçu,2019,1,2019-1-01,0
315090,Piranguçu,2019,2,2019-2-01,0
315090,Piranguçu,2019,3,2019-3-01,0
315090,Piranguçu,2019,4,2019-4-01,0
315090,Piranguçu,2019,5,2019-5-01,1
315090,Piranguçu,2019,6,2019-6-01,0
315090,Piranguçu,2019,7,2019-7-01,0
315090,Piranguçu,2019,8,2019-8-01,0
315090,Piranguçu,2019,9,2019-9-01,0
315090,Piranguçu,2019,10,2019-10-01,0
315090,Piranguçu,2019,11,2019-11-01,0
315090,Piranguçu,2019,12,2019-12-01,0
315120,Pirapora,2019,1,2019-1-01,0
315120,Pirapora,2019,2,2019-2-01,0
315120,Pirapora,2019,3,2019-3-01,0
315120,Pirapora,2019,4,2019-4-01,0
315120,Pirapora,2019,5,2019-5-01,1
315120,Pirapora,2019,6,2019-6-01,0
315120,Pirapora,2019,7,2019-7-01,0
315120,Pirapora,2019,8,2019-8-01,0
315120,Pirapora,2019,9,2019-9-01,0
315120,Pirapora,2019,10,2019-10-01,0
315120,Pirapora,2019,11,2019-11-01,0
315120,Pirapora,2019,12,2019-12-01,0
315250,Pouso Alegre,2019,1,2019-1-01,0
315250,Pouso Alegre,2019,2,2019-2-01,0
315250,Pouso Alegre,2019,3,2019-3-01,0
315250,Pouso Alegre,2019,4,2019-4-01,0
315250,Pouso Alegre,2019,5,2019-5-01,1
315250,Pouso Alegre,2019,6,2019-6-01,0
315250,Pouso Alegre,2019,7,2019-7-01,0
315250,Pouso Alegre,2019,8,2019-8-01,0
315250,Pouso Alegre,2019,9,2019-9-01,0
315250,Pouso Alegre,2019,10,2019-10-01,1
315250,Pouso Alegre,2019,11,2019-11-01,0
315250,Pouso Alegre,2019,12,2019-12-01,0
315390,Raposos,2019,1,2019-1-01,0
315390,Raposos,2019,2,2019-2-01,0
315390,Raposos,2019,3,2019-3-01,0
315390,Raposos,2019,4,2019-4-01,0
315390,Raposos,2019,5,2019-5-01,0
315390,Raposos,2019,6,2019-6-01,0
315390,Raposos,2019,7,2019-7-01,0
315390,Raposos,2019,8,2019-8-01,0
315390,Raposos,2019,9,2019-9-01,0
315390,Raposos,2019,10,2019-10-01,0
315390,Raposos,2019,11,2019-11-01,1
315390,Raposos,2019,12,2019-12-01,0
315430,Resplendor,2019,1,2019-1-01,0
315430,Resplendor,2019,2,2019-2-01,0
315430,Resplendor,2019,3,2019-3-01,0
315430,Resplendor,2019,4,2019-4-01,0
315430,Resplendor,2019,5,2019-5-01,0
315430,Resplendor,2019,6,2019-6-01,0
315430,Resplendor,2019,7,2019-7-01,0
315430,Resplendor,2019,8,2019-8-01,0
315430,Resplendor,2019,9,2019-9-01,0
315430,Resplendor,2019,10,2019-10-01,0
315430,Resplendor,2019,11,2019-11-01,0
315430,Resplendor,2019,12,2019-12-01,1
315450,Riacho dos Machados,2019,1,2019-1-01,0
315450,Riacho dos Machados,2019,2,2019-2-01,0
315450,Riacho dos Machados,2019,3,2019-3-01,0
315450,Riacho dos Machados,2019,4,2019-4-01,0
315450,Riacho dos Machados,2019,5,2019-5-01,0
315450,Riacho dos Machados,2019,6,2019-6-01,0
315450,Riacho dos Machados,2019,7,2019-7-01,0
315450,Riacho dos Machados,2019,8,2019-8-01,0
315450,Riacho dos Machados,2019,9,2019-9-01,0
315450,Riacho dos Machados,2019,10,2019-10-01,1
315450,Riacho dos Machados,2019,11,2019-11-01,0
315450,Riacho dos Machados,2019,12,2019-12-01,0
315460,Ribeirão das Neves,2019,1,2019-1-01,0
315460,Ribeirão das Neves,2019,2,2019-2-01,0
315460,Ribeirão das Neves,2019,3,2019-3-01,1
315460,Ribeirão das Neves,2019,4,2019-4-01,0
315460,Ribeirão das Neves,2019,5,2019-5-01,0
315460,Ribeirão das Neves,2019,6,2019-6-01,0
315460,Ribeirão das Neves,2019,7,2019-7-01,0
315460,Ribeirão das Neves,2019,8,2019-8-01,1
315460,Ribeirão das Neves,2019,9,2019-9-01,0
315460,Ribeirão das Neves,2019,10,2019-10-01,0
315460,Ribeirão das Neves,2019,11,2019-11-01,0
315460,Ribeirão das Neves,2019,12,2019-12-01,0
315720,Santa Bárbara,2019,1,2019-1-01,0
315720,Santa Bárbara,2019,2,2019-2-01,0
315720,Santa Bárbara,2019,3,2019-3-01,0
315720,Santa Bárbara,2019,4,2019-4-01,1
315720,Santa Bárbara,2019,5,2019-5-01,0
315720,Santa Bárbara,2019,6,2019-6-01,0
315720,Santa Bárbara,2019,7,2019-7-01,0
315720,Santa Bárbara,2019,8,2019-8-01,0
315720,Santa Bárbara,2019,9,2019-9-01,0
315720,Santa Bárbara,2019,10,2019-10-01,0
315720,Santa Bárbara,2019,11,2019-11-01,0
315720,Santa Bárbara,2019,12,2019-12-01,0
316540,Sapucaí-Mirim,2019,1,2019-1-01,0
316540,Sapucaí-Mirim,2019,2,2019-2-01,0
316540,Sapucaí-Mirim,2019,3,2019-3-01,0
316540,Sapucaí-Mirim,2019,4,2019-4-01,0
316540,Sapucaí-Mirim,2019,5,2019-5-01,0
316540,Sapucaí-Mirim,2019,6,2019-6-01,0
316540,Sapucaí-Mirim,2019,7,2019-7-01,0
316540,Sapucaí-Mirim,2019,8,2019-8-01,0
316540,Sapucaí-Mirim,2019,9,2019-9-01,0
316540,Sapucaí-Mirim,2019,10,2019-10-01,1
316540,Sapucaí-Mirim,2019,11,2019-11-01,0
316540,Sapucaí-Mirim,2019,12,2019-12-01,0
316720,Sete Lagoas,2019,1,2019-1-01,0
316720,Sete Lagoas,2019,2,2019-2-01,0
316720,Sete Lagoas,2019,3,2019-3-01,0
316720,Sete Lagoas,2019,4,2019-4-01,0
316720,Sete Lagoas,2019,5,2019-5-01,0
316720,Sete Lagoas,2019,6,2019-6-01,0
316720,Sete Lagoas,2019,7,2019-7-01,0
316720,Sete Lagoas,2019,8,2019-8-01,0
316720,Sete Lagoas,2019,9,2019-9-01,0
316720,Sete Lagoas,2019,10,2019-10-01,1
316720,Sete Lagoas,2019,11,2019-11-01,0
316720,Sete Lagoas,2019,12,2019-12-01,0
316860,Teófilo Otoni,2019,1,2019-1-01,0
316860,Teófilo Otoni,2019,2,2019-2-01,0
316860,Teófilo Otoni,2019,3,2019-3-01,0
316860,Teófilo Otoni,2019,4,2019-4-01,1
316860,Teófilo Otoni,2019,5,2019-5-01,1
316860,Teófilo Otoni,2019,6,2019-6-01,1
316860,Teófilo Otoni,2019,7,2019-7-01,0
316860,Teófilo Otoni,2019,8,2019-8-01,0
316860,Teófilo Otoni,2019,9,2019-9-01,0
316860,Teófilo Otoni,2019,10,2019-10-01,0
316860,Teófilo Otoni,2019,11,2019-11-01,0
316860,Teófilo Otoni,2019,12,2019-12-01,0
316935,Três Marias,2019,1,2019-1-01,0
316935,Três Marias,2019,2,2019-2-01,0
316935,Três Marias,2019,3,2019-3-01,1
316935,Três Marias,2019,4,2019-4-01,1
316935,Três Marias,2019,5,2019-5-01,0
316935,Três Marias,2019,6,2019-6-01,0
316935,Três Marias,2019,7,2019-7-01,0
316935,Três Marias,2019,8,2019-8-01,0
316935,Três Marias,2019,9,2019-9-01,0
316935,Três Marias,2019,10,2019-10-01,0
316935,Três Marias,2019,11,2019-11-01,0
316935,Três Marias,2019,12,2019-12-01,0
317010,Uberaba,2019,1,2019-1-01,0
317010,Uberaba,2019,2,2019-2-01,0
317010,Uberaba,2019,3,2019-3-01,0
317010,Uberaba,2019,4,2019-4-01,0
317010,Uberaba,2019,5,2019-5-01,0
317010,Uberaba,2019,6,2019-6-01,0
317010,Uberaba,2019,7,2019-7-01,0
317010,Uberaba,2019,8,2019-8-01,0
317010,Uberaba,2019,9,2019-9-01,1
317010,Uberaba,2019,10,2019-10-01,1
317010,Uberaba,2019,11,2019-11-01,0
317010,Uberaba,2019,12,2019-12-01,0
317020,Uberlândia,2019,1,2019-1-01,0
317020,Uberlândia,2019,2,2019-2-01,1
317020,Uberlândia,2019,3,2019-3-01,4
317020,Uberlândia,2019,4,2019-4-01,3
317020,Uberlândia,2019,5,2019-5-01,1
317020,Uberlândia,2019,6,2019-6-01,0
317020,Uberlândia,2019,7,2019-7-01,0
317020,Uberlândia,2019,8,2019-8-01,0
317020,Uberlândia,2019,9,2019-9-01,0
317020,Uberlândia,2019,10,2019-10-01,0
317020,Uberlândia,2019,11,2019-11-01,0
317020,Uberlândia,2019,12,2019-12-01,2
317057,Vargem Alegre,2019,1,2019-1-01,0
317057,Vargem Alegre,2019,2,2019-2-01,0
317057,Vargem Alegre,2019,3,2019-3-01,0
317057,Vargem Alegre,2019,4,2019-4-01,1
317057,Vargem Alegre,2019,5,2019-5-01,1
317057,Vargem Alegre,2019,6,2019-6-01,8
317057,Vargem Alegre,2019,7,2019-7-01,7
317057,Vargem Alegre,2019,8,2019-8-01,4
317057,Vargem Alegre,2019,9,2019-9-01,1
317057,Vargem Alegre,2019,10,2019-10-01,2
317057,Vargem Alegre,2019,11,2019-11-01,3
317057,Vargem Alegre,2019,12,2019-12-01,1
317070,Varginha,2019,1,2019-1-01,0
317070,Varginha,2019,2,2019-2-01,1
317070,Varginha,2019,3,2019-3-01,0
317070,Varginha,2019,4,2019-4-01,0
317070,Varginha,2019,5,2019-5-01,0
317070,Varginha,2019,6,2019-6-01,0
317070,Varginha,2019,7,2019-7-01,0
317070,Varginha,2019,8,2019-8-01,0
317070,Varginha,2019,9,2019-9-01,2
317070,Varginha,2019,10,2019-10-01,0
317070,Varginha,2019,11,2019-11-01,0
317070,Varginha,2019,12,2019-12-01,0
317120,Vespasiano,2019,1,2019-1-01,0
317120,Vespasiano,2019,2,2019-2-01,0
317120,Vespasiano,2019,3,2019-3-01,0
317120,Vespasiano,2019,4,2019-4-01,0
317120,Vespasiano,2019,5,2019-5-01,0
317120,Vespasiano,2019,6,2019-6-01,2
317120,Vespasiano,2019,7,2019-7-01,0
317120,Vespasiano,2019,8,2019-8-01,0
317120,Vespasiano,2019,9,2019-9-01,0
317120,Vespasiano,2019,10,2019-10-01,0
317120,Vespasiano,2019,11,2019-11-01,1
317120,Vespasiano,2019,12,2019-12-01,0
310340,Araçuaí,2018,1,2018-1-01,0
310340,Araçuaí,2018,2,2018-2-01,0
310340,Araçuaí,2018,3,2018-3-01,0
310340,Araçuaí,2018,4,2018-4-01,0
310340,Araçuaí,2018,5,2018-5-01,0
310340,Araçuaí,2018,6,2018-6-01,0
310340,Araçuaí,2018,7,2018-7-01,0
310340,Araçuaí,2018,8,2018-8-01,1
310340,Araçuaí,2018,9,2018-9-01,0
310340,Araçuaí,2018,10,2018-10-01,0
310340,Araçuaí,2018,11,2018-11-01,0
310340,Araçuaí,2018,12,2018-12-01,0
310350,Araguari,2018,1,2018-1-01,0
310350,Araguari,2018,2,2018-2-01,0
310350,Araguari,2018,3,2018-3-01,1
310350,Araguari,2018,4,2018-4-01,0
310350,Araguari,2018,5,2018-5-01,1
310350,Araguari,2018,6,2018-6-01,0
310350,Araguari,2018,7,2018-7-01,0
310350,Araguari,2018,8,2018-8-01,0
310350,Araguari,2018,9,2018-9-01,1
310350,Araguari,2018,10,2018-10-01,0
310350,Araguari,2018,11,2018-11-01,0
310350,Araguari,2018,12,2018-12-01,1
310420,Arcos,2018,1,2018-1-01,0
310420,Arcos,2018,2,2018-2-01,0
310420,Arcos,2018,3,2018-3-01,1
310420,Arcos,2018,4,2018-4-01,0
310420,Arcos,2018,5,2018-5-01,0
310420,Arcos,2018,6,2018-6-01,0
310420,Arcos,2018,7,2018-7-01,0
310420,Arcos,2018,8,2018-8-01,0
310420,Arcos,2018,9,2018-9-01,0
310420,Arcos,2018,10,2018-10-01,0
310420,Arcos,2018,11,2018-11-01,0
310420,Arcos,2018,12,2018-12-01,0
310620,Belo Horizonte,2018,1,2018-1-01,5
310620,Belo Horizonte,2018,2,2018-2-01,4
310620,Belo Horizonte,2018,3,2018-3-01,2
310620,Belo Horizonte,2018,4,2018-4-01,2
310620,Belo Horizonte,2018,5,2018-5-01,0
310620,Belo Horizonte,2018,6,2018-6-01,0
310620,Belo Horizonte,2018,7,2018-7-01,7
310620,Belo Horizonte,2018,8,2018-8-01,6
310620,Belo Horizonte,2018,9,2018-9-01,6
310620,Belo Horizonte,2018,10,2018-10-01,4
310620,Belo Horizonte,2018,11,2018-11-01,5
310620,Belo Horizonte,2018,12,2018-12-01,6
310670,Betim,2018,1,2018-1-01,0
310670,Betim,2018,2,2018-2-01,0
310670,Betim,2018,3,2018-3-01,0
310670,Betim,2018,4,2018-4-01,0
310670,Betim,2018,5,2018-5-01,0
310670,Betim,2018,6,2018-6-01,0
310670,Betim,2018,7,2018-7-01,0
310670,Betim,2018,8,2018-8-01,0
310670,Betim,2018,9,2018-9-01,0
310670,Betim,2018,10,2018-10-01,1
310670,Betim,2018,11,2018-11-01,0
310670,Betim,2018,12,2018-12-01,1
310790,Bom Repouso,2018,1,2018-1-01,0
310790,Bom Repouso,2018,2,2018-2-01,0
