codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_sifilis_congenita
314410,Muzambinho,2021,4,2021-4-01,0
314410,Muzambinho,2021,5,2021-5-01,0
314430,Nanuque,2021,1,2021-1-01,0
314430,Nanuque,2021,2,2021-2-01,0
314430,Nanuque,2021,3,2021-3-01,0
314430,Nanuque,2021,4,2021-4-01,1
314430,Nanuque,2021,5,2021-5-01,0
314460,Nepomuceno,2021,1,2021-1-01,2
314460,Nepomuceno,2021,2,2021-2-01,0
314460,Nepomuceno,2021,3,2021-3-01,1
314460,Nepomuceno,2021,4,2021-4-01,0
314460,Nepomuceno,2021,5,2021-5-01,0
314480,Nova Lima,2021,1,2021-1-01,0
314480,Nova Lima,2021,2,2021-2-01,0
314480,Nova Lima,2021,3,2021-3-01,1
314480,Nova Lima,2021,4,2021-4-01,0
314480,Nova Lima,2021,5,2021-5-01,1
314535,Novo Oriente de Minas,2021,1,2021-1-01,1
314535,Novo Oriente de Minas,2021,2,2021-2-01,0
314535,Novo Oriente de Minas,2021,3,2021-3-01,0
314535,Novo Oriente de Minas,2021,4,2021-4-01,0
314535,Novo Oriente de Minas,2021,5,2021-5-01,0
314560,Oliveira,2021,1,2021-1-01,0
314560,Oliveira,2021,2,2021-2-01,0
314560,Oliveira,2021,3,2021-3-01,1
314560,Oliveira,2021,4,2021-4-01,0
314560,Oliveira,2021,5,2021-5-01,0
314590,Ouro Branco,2021,1,2021-1-01,1
314590,Ouro Branco,2021,2,2021-2-01,0
314590,Ouro Branco,2021,3,2021-3-01,1
314590,Ouro Branco,2021,4,2021-4-01,0
314590,Ouro Branco,2021,5,2021-5-01,0
314630,Padre Paraíso,2021,1,2021-1-01,0
314630,Padre Paraíso,2021,2,2021-2-01,2
314630,Padre Paraíso,2021,3,2021-3-01,0
314630,Padre Paraíso,2021,4,2021-4-01,0
314630,Padre Paraíso,2021,5,2021-5-01,0
314710,Pará de Minas,2021,1,2021-1-01,1
314710,Pará de Minas,2021,2,2021-2-01,0
314710,Pará de Minas,2021,3,2021-3-01,0
314710,Pará de Minas,2021,4,2021-4-01,0
314710,Pará de Minas,2021,5,2021-5-01,0
314700,Paracatu,2021,1,2021-1-01,2
314700,Paracatu,2021,2,2021-2-01,0
314700,Paracatu,2021,3,2021-3-01,0
314700,Paracatu,2021,4,2021-4-01,0
314700,Paracatu,2021,5,2021-5-01,0
314790,Passos,2021,1,2021-1-01,5
314790,Passos,2021,2,2021-2-01,3
314790,Passos,2021,3,2021-3-01,1
314790,Passos,2021,4,2021-4-01,0
314790,Passos,2021,5,2021-5-01,0
314800,Patos de Minas,2021,1,2021-1-01,1
314800,Patos de Minas,2021,2,2021-2-01,0
314800,Patos de Minas,2021,3,2021-3-01,2
314800,Patos de Minas,2021,4,2021-4-01,0
314800,Patos de Minas,2021,5,2021-5-01,2
315020,Piedade de Ponte Nova,2021,1,2021-1-01,0
315020,Piedade de Ponte Nova,2021,2,2021-2-01,1
315020,Piedade de Ponte Nova,2021,3,2021-3-01,0
315020,Piedade de Ponte Nova,2021,4,2021-4-01,0
315020,Piedade de Ponte Nova,2021,5,2021-5-01,0
315053,Pingo-d'Água,2021,1,2021-1-01,1
315053,Pingo-d'Água,2021,2,2021-2-01,0
315053,Pingo-d'Água,2021,3,2021-3-01,0
315053,Pingo-d'Água,2021,4,2021-4-01,0
315053,Pingo-d'Água,2021,5,2021-5-01,0
315120,Pirapora,2021,1,2021-1-01,2
315120,Pirapora,2021,2,2021-2-01,0
315120,Pirapora,2021,3,2021-3-01,0
315120,Pirapora,2021,4,2021-4-01,1
315120,Pirapora,2021,5,2021-5-01,2
315130,Piraúba,2021,1,2021-1-01,0
315130,Piraúba,2021,2,2021-2-01,2
315130,Piraúba,2021,3,2021-3-01,0
315130,Piraúba,2021,4,2021-4-01,0
315130,Piraúba,2021,5,2021-5-01,0
315190,Pocrane,2021,1,2021-1-01,0
315190,Pocrane,2021,2,2021-2-01,1
315190,Pocrane,2021,3,2021-3-01,0
315190,Pocrane,2021,4,2021-4-01,0
315190,Pocrane,2021,5,2021-5-01,0
315200,Pompéu,2021,1,2021-1-01,2
315200,Pompéu,2021,2,2021-2-01,0
315200,Pompéu,2021,3,2021-3-01,0
315200,Pompéu,2021,4,2021-4-01,0
315200,Pompéu,2021,5,2021-5-01,0
315210,Ponte Nova,2021,1,2021-1-01,0
315210,Ponte Nova,2021,2,2021-2-01,0
315210,Ponte Nova,2021,3,2021-3-01,1
315210,Ponte Nova,2021,4,2021-4-01,0
315210,Ponte Nova,2021,5,2021-5-01,0
315240,Poté,2021,1,2021-1-01,1
315240,Poté,2021,2,2021-2-01,0
315240,Poté,2021,3,2021-3-01,1
315240,Poté,2021,4,2021-4-01,0
315240,Poté,2021,5,2021-5-01,1
315250,Pouso Alegre,2021,1,2021-1-01,0
315250,Pouso Alegre,2021,2,2021-2-01,0
315250,Pouso Alegre,2021,3,2021-3-01,1
315250,Pouso Alegre,2021,4,2021-4-01,0
315250,Pouso Alegre,2021,5,2021-5-01,0
315340,Presidente Olegário,2021,1,2021-1-01,0
315340,Presidente Olegário,2021,2,2021-2-01,0
315340,Presidente Olegário,2021,3,2021-3-01,0
315340,Presidente Olegário,2021,4,2021-4-01,0
315340,Presidente Olegário,2021,5,2021-5-01,1
315390,Raposos,2021,1,2021-1-01,1
315390,Raposos,2021,2,2021-2-01,0
315390,Raposos,2021,3,2021-3-01,0
315390,Raposos,2021,4,2021-4-01,0
315390,Raposos,2021,5,2021-5-01,0
315415,Reduto,2021,1,2021-1-01,0
315415,Reduto,2021,2,2021-2-01,1
315415,Reduto,2021,3,2021-3-01,2
315415,Reduto,2021,4,2021-4-01,0
315415,Reduto,2021,5,2021-5-01,0
315440,Ressaquinha,2021,1,2021-1-01,0
315440,Ressaquinha,2021,2,2021-2-01,0
315440,Ressaquinha,2021,3,2021-3-01,1
315440,Ressaquinha,2021,4,2021-4-01,0
315440,Ressaquinha,2021,5,2021-5-01,0
315460,Ribeirão das Neves,2021,1,2021-1-01,4
315460,Ribeirão das Neves,2021,2,2021-2-01,6
315460,Ribeirão das Neves,2021,3,2021-3-01,8
315460,Ribeirão das Neves,2021,4,2021-4-01,8
315460,Ribeirão das Neves,2021,5,2021-5-01,1
315480,Rio Acima,2021,1,2021-1-01,0
315480,Rio Acima,2021,2,2021-2-01,0
315480,Rio Acima,2021,3,2021-3-01,1
315480,Rio Acima,2021,4,2021-4-01,0
315480,Rio Acima,2021,5,2021-5-01,0
315550,Rio Paranaíba,2021,1,2021-1-01,0
315550,Rio Paranaíba,2021,2,2021-2-01,0
315550,Rio Paranaíba,2021,3,2021-3-01,0
315550,Rio Paranaíba,2021,4,2021-4-01,1
315550,Rio Paranaíba,2021,5,2021-5-01,0
315560,Rio Pardo de Minas,2021,1,2021-1-01,0
315560,Rio Pardo de Minas,2021,2,2021-2-01,0
315560,Rio Pardo de Minas,2021,3,2021-3-01,1
315560,Rio Pardo de Minas,2021,4,2021-4-01,0
315560,Rio Pardo de Minas,2021,5,2021-5-01,0
315580,Rio Pomba,2021,1,2021-1-01,0
315580,Rio Pomba,2021,2,2021-2-01,0
315580,Rio Pomba,2021,3,2021-3-01,0
315580,Rio Pomba,2021,4,2021-4-01,2
315580,Rio Pomba,2021,5,2021-5-01,0
315660,Rubim,2021,1,2021-1-01,0
315660,Rubim,2021,2,2021-2-01,0
315660,Rubim,2021,3,2021-3-01,1
315660,Rubim,2021,4,2021-4-01,0
315660,Rubim,2021,5,2021-5-01,0
315670,Sabará,2021,1,2021-1-01,0
315670,Sabará,2021,2,2021-2-01,2
315670,Sabará,2021,3,2021-3-01,0
315670,Sabará,2021,4,2021-4-01,2
315670,Sabará,2021,5,2021-5-01,0
315680,Sabinópolis,2021,1,2021-1-01,0
315680,Sabinópolis,2021,2,2021-2-01,0
315680,Sabinópolis,2021,3,2021-3-01,0
315680,Sabinópolis,2021,4,2021-4-01,0
315680,Sabinópolis,2021,5,2021-5-01,1
315700,Salinas,2021,1,2021-1-01,1
315700,Salinas,2021,2,2021-2-01,0
315700,Salinas,2021,3,2021-3-01,0
315700,Salinas,2021,4,2021-4-01,0
315700,Salinas,2021,5,2021-5-01,0
315720,Santa Bárbara,2021,1,2021-1-01,0
315720,Santa Bárbara,2021,2,2021-2-01,0
315720,Santa Bárbara,2021,3,2021-3-01,1
315720,Santa Bárbara,2021,4,2021-4-01,0
315720,Santa Bárbara,2021,5,2021-5-01,0
315770,Santa Juliana,2021,1,2021-1-01,0
315770,Santa Juliana,2021,2,2021-2-01,0
315770,Santa Juliana,2021,3,2021-3-01,1
315770,Santa Juliana,2021,4,2021-4-01,0
315770,Santa Juliana,2021,5,2021-5-01,0
315780,Santa Luzia,2021,1,2021-1-01,5
315780,Santa Luzia,2021,2,2021-2-01,0
315780,Santa Luzia,2021,3,2021-3-01,4
315780,Santa Luzia,2021,4,2021-4-01,3
315780,Santa Luzia,2021,5,2021-5-01,0
315800,Santa Maria de Itabira,2021,1,2021-1-01,0
315800,Santa Maria de Itabira,2021,2,2021-2-01,1
315800,Santa Maria de Itabira,2021,3,2021-3-01,0
315800,Santa Maria de Itabira,2021,4,2021-4-01,0
315800,Santa Maria de Itabira,2021,5,2021-5-01,0
315950,Santa Rita do Itueto,2021,1,2021-1-01,0
315950,Santa Rita do Itueto,2021,2,2021-2-01,1
315950,Santa Rita do Itueto,2021,3,2021-3-01,0
315950,Santa Rita do Itueto,2021,4,2021-4-01,0
315950,Santa Rita do Itueto,2021,5,2021-5-01,0
315860,Santana do Deserto,2021,1,2021-1-01,1
315860,Santana do Deserto,2021,2,2021-2-01,0
315860,Santana do Deserto,2021,3,2021-3-01,0
315860,Santana do Deserto,2021,4,2021-4-01,0
315860,Santana do Deserto,2021,5,2021-5-01,0
315870,Santana do Garambéu,2021,1,2021-1-01,0
315870,Santana do Garambéu,2021,2,2021-2-01,0
315870,Santana do Garambéu,2021,3,2021-3-01,0
315870,Santana do Garambéu,2021,4,2021-4-01,1
315870,Santana do Garambéu,2021,5,2021-5-01,0
315895,Santana do Paraíso,2021,1,2021-1-01,1
315895,Santana do Paraíso,2021,2,2021-2-01,2
315895,Santana do Paraíso,2021,3,2021-3-01,1
315895,Santana do Paraíso,2021,4,2021-4-01,0
315895,Santana do Paraíso,2021,5,2021-5-01,0
315990,Santo Antônio do Amparo,2021,1,2021-1-01,0
315990,Santo Antônio do Amparo,2021,2,2021-2-01,0
315990,Santo Antônio do Amparo,2021,3,2021-3-01,0
315990,Santo Antônio do Amparo,2021,4,2021-4-01,1
315990,Santo Antônio do Amparo,2021,5,2021-5-01,0
316030,Santo Antônio do Jacinto,2021,1,2021-1-01,0
316030,Santo Antônio do Jacinto,2021,2,2021-2-01,0
316030,Santo Antônio do Jacinto,2021,3,2021-3-01,1
316030,Santo Antônio do Jacinto,2021,4,2021-4-01,0
316030,Santo Antônio do Jacinto,2021,5,2021-5-01,0
316110,São Francisco,2021,1,2021-1-01,0
316110,São Francisco,2021,2,2021-2-01,1
316110,São Francisco,2021,3,2021-3-01,0
316110,São Francisco,2021,4,2021-4-01,0
316110,São Francisco,2021,5,2021-5-01,0
316190,São Gonçalo do Rio Abaixo,2021,1,2021-1-01,0
316190,São Gonçalo do Rio Abaixo,2021,2,2021-2-01,0
316190,São Gonçalo do Rio Abaixo,2021,3,2021-3-01,0
316190,São Gonçalo do Rio Abaixo,2021,4,2021-4-01,1
316190,São Gonçalo do Rio Abaixo,2021,5,2021-5-01,0
316250,São João del Rei,2021,1,2021-1-01,1
316250,São João del Rei,2021,2,2021-2-01,0
316250,São João del Rei,2021,3,2021-3-01,0
316250,São João del Rei,2021,4,2021-4-01,0
316250,São João del Rei,2021,5,2021-5-01,0
316260,São João do Oriente,2021,1,2021-1-01,1
316260,São João do Oriente,2021,2,2021-2-01,0
316260,São João do Oriente,2021,3,2021-3-01,0
316260,São João do Oriente,2021,4,2021-4-01,0
316260,São João do Oriente,2021,5,2021-5-01,0
316370,São Lourenço,2021,1,2021-1-01,0
316370,São Lourenço,2021,2,2021-2-01,1
316370,São Lourenço,2021,3,2021-3-01,0
316370,São Lourenço,2021,4,2021-4-01,0
316370,São Lourenço,2021,5,2021-5-01,0
316553,Sarzedo,2021,1,2021-1-01,3
316553,Sarzedo,2021,2,2021-2-01,0
316553,Sarzedo,2021,3,2021-3-01,2
316553,Sarzedo,2021,4,2021-4-01,0
316553,Sarzedo,2021,5,2021-5-01,0
316620,Senhora dos Remédios,2021,1,2021-1-01,0
316620,Senhora dos Remédios,2021,2,2021-2-01,1
316620,Senhora dos Remédios,2021,3,2021-3-01,0
316620,Senhora dos Remédios,2021,4,2021-4-01,0
316620,Senhora dos Remédios,2021,5,2021-5-01,0
316690,Serrania,2021,1,2021-1-01,0
316690,Serrania,2021,2,2021-2-01,1
316690,Serrania,2021,3,2021-3-01,0
316690,Serrania,2021,4,2021-4-01,0
316690,Serrania,2021,5,2021-5-01,0
316710,Serro,2021,1,2021-1-01,1
316710,Serro,2021,2,2021-2-01,0
316710,Serro,2021,3,2021-3-01,0
316710,Serro,2021,4,2021-4-01,0
316710,Serro,2021,5,2021-5-01,0
316720,Sete Lagoas,2021,1,2021-1-01,2
316720,Sete Lagoas,2021,2,2021-2-01,0
316720,Sete Lagoas,2021,3,2021-3-01,0
316720,Sete Lagoas,2021,4,2021-4-01,0
316720,Sete Lagoas,2021,5,2021-5-01,0
316555,Setubinha,2021,1,2021-1-01,0
316555,Setubinha,2021,2,2021-2-01,0
316555,Setubinha,2021,3,2021-3-01,0
316555,Setubinha,2021,4,2021-4-01,1
316555,Setubinha,2021,5,2021-5-01,0
316840,Tarumirim,2021,1,2021-1-01,0
316840,Tarumirim,2021,2,2021-2-01,1
316840,Tarumirim,2021,3,2021-3-01,0
316840,Tarumirim,2021,4,2021-4-01,0
316840,Tarumirim,2021,5,2021-5-01,0
316860,Teófilo Otoni,2021,1,2021-1-01,7
316860,Teófilo Otoni,2021,2,2021-2-01,4
316860,Teófilo Otoni,2021,3,2021-3-01,6
316860,Teófilo Otoni,2021,4,2021-4-01,7
316860,Teófilo Otoni,2021,5,2021-5-01,5
316870,Timóteo,2021,1,2021-1-01,0
316870,Timóteo,2021,2,2021-2-01,0
316870,Timóteo,2021,3,2021-3-01,2
316870,Timóteo,2021,4,2021-4-01,0
316870,Timóteo,2021,5,2021-5-01,0
316880,Tiradentes,2021,1,2021-1-01,1
316880,Tiradentes,2021,2,2021-2-01,0
316880,Tiradentes,2021,3,2021-3-01,0
316880,Tiradentes,2021,4,2021-4-01,0
316880,Tiradentes,2021,5,2021-5-01,0
316930,Três Corações,2021,1,2021-1-01,0
316930,Três Corações,2021,2,2021-2-01,0
316930,Três Corações,2021,3,2021-3-01,0
316930,Três Corações,2021,4,2021-4-01,2
316930,Três Corações,2021,5,2021-5-01,0
316990,Ubá,2021,1,2021-1-01,5
316990,Ubá,2021,2,2021-2-01,4
316990,Ubá,2021,3,2021-3-01,0
316990,Ubá,2021,4,2021-4-01,1
316990,Ubá,2021,5,2021-5-01,0
317010,Uberaba,2021,1,2021-1-01,1
317010,Uberaba,2021,2,2021-2-01,1
317010,Uberaba,2021,3,2021-3-01,1
317010,Uberaba,2021,4,2021-4-01,1
317010,Uberaba,2021,5,2021-5-01,0
317020,Uberlândia,2021,1,2021-1-01,1
317020,Uberlândia,2021,2,2021-2-01,3
317020,Uberlândia,2021,3,2021-3-01,1
317020,Uberlândia,2021,4,2021-4-01,1
317020,Uberlândia,2021,5,2021-5-01,0
317070,Varginha,2021,1,2021-1-01,4
317070,Varginha,2021,2,2021-2-01,4
317070,Varginha,2021,3,2021-3-01,1
317070,Varginha,2021,4,2021-4-01,0
317070,Varginha,2021,5,2021-5-01,0
317080,Várzea da Palma,2021,1,2021-1-01,6
317080,Várzea da Palma,2021,2,2021-2-01,3
317080,Várzea da Palma,2021,3,2021-3-01,2
317080,Várzea da Palma,2021,4,2021-4-01,0
317080,Várzea da Palma,2021,5,2021-5-01,0
317090,Varzelândia,2021,1,2021-1-01,0
317090,Varzelândia,2021,2,2021-2-01,0
317090,Varzelândia,2021,3,2021-3-01,0
317090,Varzelândia,2021,4,2021-4-01,1
317090,Varzelândia,2021,5,2021-5-01,0
317120,Vespasiano,2021,1,2021-1-01,5
317120,Vespasiano,2021,2,2021-2-01,3
317120,Vespasiano,2021,3,2021-3-01,5
317120,Vespasiano,2021,4,2021-4-01,3
317120,Vespasiano,2021,5,2021-5-01,0
317130,Viçosa,2021,1,2021-1-01,0
317130,Viçosa,2021,2,2021-2-01,0
317130,Viçosa,2021,3,2021-3-01,1
317130,Viçosa,2021,4,2021-4-01,0
317130,Viçosa,2021,5,2021-5-01,0
317200,Visconde do Rio Branco,2021,1,2021-1-01,1
317200,Visconde do Rio Branco,2021,2,2021-2-01,0
317200,Visconde do Rio Branco,2021,3,2021-3-01,0
317200,Visconde do Rio Branco,2021,4,2021-4-01,0
317200,Visconde do Rio Branco,2021,5,2021-5-01,0
310050,Açucena,2020,1,2020-1-01,0
310050,Açucena,2020,2,2020-2-01,0
310050,Açucena,2020,3,2020-3-01,0
310050,Açucena,2020,4,2020-4-01,0
310050,Açucena,2020,5,2020-5-01,0
310050,Açucena,2020,6,2020-6-01,0
310050,Açucena,2020,7,2020-7-01,0
310050,Açucena,2020,8,2020-8-01,0
310050,Açucena,2020,9,2020-9-01,0
310050,Açucena,2020,10,2020-10-01,1
310050,Açucena,2020,11,2020-11-01,1
310050,Açucena,2020,12,2020-12-01,0
310060,Água Boa,2020,1,2020-1-01,0
310060,Água Boa,2020,2,2020-2-01,0
310060,Água Boa,2020,3,2020-3-01,0
310060,Água Boa,2020,4,2020-4-01,0
310060,Água Boa,2020,5,2020-5-01,0
310060,Água Boa,2020,6,2020-6-01,0
310060,Água Boa,2020,7,2020-7-01,0
310060,Água Boa,2020,8,2020-8-01,0
310060,Água Boa,2020,9,2020-9-01,0
310060,Água Boa,2020,10,2020-10-01,0
310060,Água Boa,2020,11,2020-11-01,1
310060,Água Boa,2020,12,2020-12-01,0
310110,Aimorés,2020,1,2020-1-01,0
310110,Aimorés,2020,2,2020-2-01,0
310110,Aimorés,2020,3,2020-3-01,0
310110,Aimorés,2020,4,2020-4-01,1
310110,Aimorés,2020,5,2020-5-01,0
310110,Aimorés,2020,6,2020-6-01,0
310110,Aimorés,2020,7,2020-7-01,0
310110,Aimorés,2020,8,2020-8-01,0
310110,Aimorés,2020,9,2020-9-01,1
310110,Aimorés,2020,10,2020-10-01,0
310110,Aimorés,2020,11,2020-11-01,0
310110,Aimorés,2020,12,2020-12-01,0
310150,Além Paraíba,2020,1,2020-1-01,0
310150,Além Paraíba,2020,2,2020-2-01,0
310150,Além Paraíba,2020,3,2020-3-01,1
310150,Além Paraíba,2020,4,2020-4-01,1
310150,Além Paraíba,2020,5,2020-5-01,0
310150,Além Paraíba,2020,6,2020-6-01,0
310150,Além Paraíba,2020,7,2020-7-01,0
310150,Além Paraíba,2020,8,2020-8-01,0
310150,Além Paraíba,2020,9,2020-9-01,0
310150,Além Paraíba,2020,10,2020-10-01,0
310150,Além Paraíba,2020,11,2020-11-01,0
310150,Além Paraíba,2020,12,2020-12-01,0
310160,Alfenas,2020,1,2020-1-01,1
310160,Alfenas,2020,2,2020-2-01,2
310160,Alfenas,2020,3,2020-3-01,1
310160,Alfenas,2020,4,2020-4-01,1
310160,Alfenas,2020,5,2020-5-01,3
310160,Alfenas,2020,6,2020-6-01,3
310160,Alfenas,2020,7,2020-7-01,0
310160,Alfenas,2020,8,2020-8-01,2
310160,Alfenas,2020,9,2020-9-01,1
310160,Alfenas,2020,10,2020-10-01,0
310160,Alfenas,2020,11,2020-11-01,0
310160,Alfenas,2020,12,2020-12-01,0
310170,Almenara,2020,1,2020-1-01,0
310170,Almenara,2020,2,2020-2-01,0
310170,Almenara,2020,3,2020-3-01,1
310170,Almenara,2020,4,2020-4-01,0
310170,Almenara,2020,5,2020-5-01,1
310170,Almenara,2020,6,2020-6-01,0
310170,Almenara,2020,7,2020-7-01,0
310170,Almenara,2020,8,2020-8-01,0
310170,Almenara,2020,9,2020-9-01,1
310170,Almenara,2020,10,2020-10-01,1
310170,Almenara,2020,11,2020-11-01,0
310170,Almenara,2020,12,2020-12-01,0
310180,Alpercata,2020,1,2020-1-01,0
310180,Alpercata,2020,2,2020-2-01,0
310180,Alpercata,2020,3,2020-3-01,0
310180,Alpercata,2020,4,2020-4-01,0
310180,Alpercata,2020,5,2020-5-01,0
310180,Alpercata,2020,6,2020-6-01,0
310180,Alpercata,2020,7,2020-7-01,1
310180,Alpercata,2020,8,2020-8-01,1
310180,Alpercata,2020,9,2020-9-01,0
310180,Alpercata,2020,10,2020-10-01,0
310180,Alpercata,2020,11,2020-11-01,0
310180,Alpercata,2020,12,2020-12-01,0
310190,Alpinópolis,2020,1,2020-1-01,0
310190,Alpinópolis,2020,2,2020-2-01,0
310190,Alpinópolis,2020,3,2020-3-01,0
310190,Alpinópolis,2020,4,2020-4-01,0
310190,Alpinópolis,2020,5,2020-5-01,0
310190,Alpinópolis,2020,6,2020-6-01,0
310190,Alpinópolis,2020,7,2020-7-01,1
310190,Alpinópolis,2020,8,2020-8-01,0
310190,Alpinópolis,2020,9,2020-9-01,0
310190,Alpinópolis,2020,10,2020-10-01,0
310190,Alpinópolis,2020,11,2020-11-01,0
310190,Alpinópolis,2020,12,2020-12-01,0
310205,Alto Caparaó,2020,1,2020-1-01,0
310205,Alto Caparaó,2020,2,2020-2-01,1
310205,Alto Caparaó,2020,3,2020-3-01,1
310205,Alto Caparaó,2020,4,2020-4-01,0
310205,Alto Caparaó,2020,5,2020-5-01,0
310205,Alto Caparaó,2020,6,2020-6-01,0
310205,Alto Caparaó,2020,7,2020-7-01,0
310205,Alto Caparaó,2020,8,2020-8-01,0
310205,Alto Caparaó,2020,9,2020-9-01,0
310205,Alto Caparaó,2020,10,2020-10-01,0
310205,Alto Caparaó,2020,11,2020-11-01,0
310205,Alto Caparaó,2020,12,2020-12-01,0
310210,Alto Rio Doce,2020,1,2020-1-01,0
310210,Alto Rio Doce,2020,2,2020-2-01,0
310210,Alto Rio Doce,2020,3,2020-3-01,0
310210,Alto Rio Doce,2020,4,2020-4-01,0
310210,Alto Rio Doce,2020,5,2020-5-01,0
310210,Alto Rio Doce,2020,6,2020-6-01,0
310210,Alto Rio Doce,2020,7,2020-7-01,0
310210,Alto Rio Doce,2020,8,2020-8-01,0
310210,Alto Rio Doce,2020,9,2020-9-01,0
310210,Alto Rio Doce,2020,10,2020-10-01,1
310210,Alto Rio Doce,2020,11,2020-11-01,0
310210,Alto Rio Doce,2020,12,2020-12-01,0
310230,Alvinópolis,2020,1,2020-1-01,0
310230,Alvinópolis,2020,2,2020-2-01,1
310230,Alvinópolis,2020,3,2020-3-01,0
310230,Alvinópolis,2020,4,2020-4-01,0
310230,Alvinópolis,2020,5,2020-5-01,0
310230,Alvinópolis,2020,6,2020-6-01,0
310230,Alvinópolis,2020,7,2020-7-01,1
310230,Alvinópolis,2020,8,2020-8-01,0
310230,Alvinópolis,2020,9,2020-9-01,0
310230,Alvinópolis,2020,10,2020-10-01,0
310230,Alvinópolis,2020,11,2020-11-01,0
310230,Alvinópolis,2020,12,2020-12-01,0
310260,Andradas,2020,1,2020-1-01,0
310260,Andradas,2020,2,2020-2-01,0
310260,Andradas,2020,3,2020-3-01,0
310260,Andradas,2020,4,2020-4-01,0
310260,Andradas,2020,5,2020-5-01,0
310260,Andradas,2020,6,2020-6-01,0
310260,Andradas,2020,7,2020-7-01,1
310260,Andradas,2020,8,2020-8-01,0
310260,Andradas,2020,9,2020-9-01,0
310260,Andradas,2020,10,2020-10-01,0
310260,Andradas,2020,11,2020-11-01,0
310260,Andradas,2020,12,2020-12-01,0
310285,Angelândia,2020,1,2020-1-01,0
310285,Angelândia,2020,2,2020-2-01,0
310285,Angelândia,2020,3,2020-3-01,0
310285,Angelândia,2020,4,2020-4-01,0
310285,Angelândia,2020,5,2020-5-01,1
310285,Angelândia,2020,6,2020-6-01,0
310285,Angelândia,2020,7,2020-7-01,0
310285,Angelândia,2020,8,2020-8-01,0
310285,Angelândia,2020,9,2020-9-01,0
310285,Angelândia,2020,10,2020-10-01,0
310285,Angelândia,2020,11,2020-11-01,0
310285,Angelândia,2020,12,2020-12-01,0
310290,Antônio Carlos,2020,1,2020-1-01,0
310290,Antônio Carlos,2020,2,2020-2-01,0
310290,Antônio Carlos,2020,3,2020-3-01,0
310290,Antônio Carlos,2020,4,2020-4-01,0
310290,Antônio Carlos,2020,5,2020-5-01,0
310290,Antônio Carlos,2020,6,2020-6-01,0
310290,Antônio Carlos,2020,7,2020-7-01,0
310290,Antônio Carlos,2020,8,2020-8-01,0
310290,Antônio Carlos,2020,9,2020-9-01,1
310290,Antônio Carlos,2020,10,2020-10-01,0
310290,Antônio Carlos,2020,11,2020-11-01,0
310290,Antônio Carlos,2020,12,2020-12-01,1
310300,Antônio Dias,2020,1,2020-1-01,0
310300,Antônio Dias,2020,2,2020-2-01,0
310300,Antônio Dias,2020,3,2020-3-01,1
310300,Antônio Dias,2020,4,2020-4-01,0
310300,Antônio Dias,2020,5,2020-5-01,0
310300,Antônio Dias,2020,6,2020-6-01,0
310300,Antônio Dias,2020,7,2020-7-01,0
310300,Antônio Dias,2020,8,2020-8-01,0
310300,Antônio Dias,2020,9,2020-9-01,0
310300,Antônio Dias,2020,10,2020-10-01,0
310300,Antônio Dias,2020,11,2020-11-01,0
310300,Antônio Dias,2020,12,2020-12-01,0
310400,Araxá,2020,1,2020-1-01,5
310400,Araxá,2020,2,2020-2-01,4
310400,Araxá,2020,3,2020-3-01,4
310400,Araxá,2020,4,2020-4-01,2
310400,Araxá,2020,5,2020-5-01,3
310400,Araxá,2020,6,2020-6-01,2
310400,Araxá,2020,7,2020-7-01,2
310400,Araxá,2020,8,2020-8-01,1
310400,Araxá,2020,9,2020-9-01,0
310400,Araxá,2020,10,2020-10-01,0
310400,Araxá,2020,11,2020-11-01,2
310400,Araxá,2020,12,2020-12-01,2
310440,Argirita,2020,1,2020-1-01,0
310440,Argirita,2020,2,2020-2-01,0
310440,Argirita,2020,3,2020-3-01,0
310440,Argirita,2020,4,2020-4-01,0
310440,Argirita,2020,5,2020-5-01,0
310440,Argirita,2020,6,2020-6-01,0
310440,Argirita,2020,7,2020-7-01,1
310440,Argirita,2020,8,2020-8-01,0
310440,Argirita,2020,9,2020-9-01,0
310440,Argirita,2020,10,2020-10-01,0
310440,Argirita,2020,11,2020-11-01,0
310440,Argirita,2020,12,2020-12-01,0
310470,Ataléia,2020,1,2020-1-01,0
310470,Ataléia,2020,2,2020-2-01,0
310470,Ataléia,2020,3,2020-3-01,0
310470,Ataléia,2020,4,2020-4-01,0
310470,Ataléia,2020,5,2020-5-01,0
310470,Ataléia,2020,6,2020-6-01,0
310470,Ataléia,2020,7,2020-7-01,0
310470,Ataléia,2020,8,2020-8-01,0
310470,Ataléia,2020,9,2020-9-01,0
310470,Ataléia,2020,10,2020-10-01,1
310470,Ataléia,2020,11,2020-11-01,0
310470,Ataléia,2020,12,2020-12-01,0
310490,Baependi,2020,1,2020-1-01,0
310490,Baependi,2020,2,2020-2-01,0
310490,Baependi,2020,3,2020-3-01,0
310490,Baependi,2020,4,2020-4-01,0
310490,Baependi,2020,5,2020-5-01,0
310490,Baependi,2020,6,2020-6-01,0
310490,Baependi,2020,7,2020-7-01,0
310490,Baependi,2020,8,2020-8-01,1
310490,Baependi,2020,9,2020-9-01,0
310490,Baependi,2020,10,2020-10-01,0
310490,Baependi,2020,11,2020-11-01,0
