codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_doencas_exantematicas_sarampo_e_rubeola
314340,Monte Sião,2018,9,2018-9-01,0
314340,Monte Sião,2018,10,2018-10-01,0
314340,Monte Sião,2018,11,2018-11-01,0
314340,Monte Sião,2018,12,2018-12-01,0
314330,Montes Claros,2018,1,2018-1-01,0
314330,Montes Claros,2018,2,2018-2-01,0
314330,Montes Claros,2018,3,2018-3-01,0
314330,Montes Claros,2018,4,2018-4-01,0
314330,Montes Claros,2018,5,2018-5-01,0
314330,Montes Claros,2018,6,2018-6-01,1
314330,Montes Claros,2018,7,2018-7-01,1
314330,Montes Claros,2018,8,2018-8-01,2
314330,Montes Claros,2018,9,2018-9-01,0
314330,Montes Claros,2018,10,2018-10-01,2
314330,Montes Claros,2018,11,2018-11-01,0
314330,Montes Claros,2018,12,2018-12-01,0
314350,Morada Nova de Minas,2018,1,2018-1-01,0
314350,Morada Nova de Minas,2018,2,2018-2-01,0
314350,Morada Nova de Minas,2018,3,2018-3-01,0
314350,Morada Nova de Minas,2018,4,2018-4-01,0
314350,Morada Nova de Minas,2018,5,2018-5-01,0
314350,Morada Nova de Minas,2018,6,2018-6-01,0
314350,Morada Nova de Minas,2018,7,2018-7-01,0
314350,Morada Nova de Minas,2018,8,2018-8-01,0
314350,Morada Nova de Minas,2018,9,2018-9-01,1
314350,Morada Nova de Minas,2018,10,2018-10-01,0
314350,Morada Nova de Minas,2018,11,2018-11-01,0
314350,Morada Nova de Minas,2018,12,2018-12-01,0
314390,Muriaé,2018,1,2018-1-01,0
314390,Muriaé,2018,2,2018-2-01,0
314390,Muriaé,2018,3,2018-3-01,0
314390,Muriaé,2018,4,2018-4-01,0
314390,Muriaé,2018,5,2018-5-01,2
314390,Muriaé,2018,6,2018-6-01,1
314390,Muriaé,2018,7,2018-7-01,0
314390,Muriaé,2018,8,2018-8-01,2
314390,Muriaé,2018,9,2018-9-01,5
314390,Muriaé,2018,10,2018-10-01,1
314390,Muriaé,2018,11,2018-11-01,0
314390,Muriaé,2018,12,2018-12-01,0
314400,Mutum,2018,1,2018-1-01,0
314400,Mutum,2018,2,2018-2-01,0
314400,Mutum,2018,3,2018-3-01,0
314400,Mutum,2018,4,2018-4-01,0
314400,Mutum,2018,5,2018-5-01,0
314400,Mutum,2018,6,2018-6-01,1
314400,Mutum,2018,7,2018-7-01,0
314400,Mutum,2018,8,2018-8-01,1
314400,Mutum,2018,9,2018-9-01,0
314400,Mutum,2018,10,2018-10-01,0
314400,Mutum,2018,11,2018-11-01,0
314400,Mutum,2018,12,2018-12-01,0
314440,Natércia,2018,1,2018-1-01,0
314440,Natércia,2018,2,2018-2-01,0
314440,Natércia,2018,3,2018-3-01,0
314440,Natércia,2018,4,2018-4-01,0
314440,Natércia,2018,5,2018-5-01,0
314440,Natércia,2018,6,2018-6-01,1
314440,Natércia,2018,7,2018-7-01,0
314440,Natércia,2018,8,2018-8-01,0
314440,Natércia,2018,9,2018-9-01,0
314440,Natércia,2018,10,2018-10-01,0
314440,Natércia,2018,11,2018-11-01,0
314440,Natércia,2018,12,2018-12-01,0
314480,Nova Lima,2018,1,2018-1-01,0
314480,Nova Lima,2018,2,2018-2-01,0
314480,Nova Lima,2018,3,2018-3-01,0
314480,Nova Lima,2018,4,2018-4-01,0
314480,Nova Lima,2018,5,2018-5-01,0
314480,Nova Lima,2018,6,2018-6-01,0
314480,Nova Lima,2018,7,2018-7-01,1
314480,Nova Lima,2018,8,2018-8-01,6
314480,Nova Lima,2018,9,2018-9-01,5
314480,Nova Lima,2018,10,2018-10-01,0
314480,Nova Lima,2018,11,2018-11-01,0
314480,Nova Lima,2018,12,2018-12-01,1
314520,Nova Serrana,2018,1,2018-1-01,0
314520,Nova Serrana,2018,2,2018-2-01,0
314520,Nova Serrana,2018,3,2018-3-01,0
314520,Nova Serrana,2018,4,2018-4-01,0
314520,Nova Serrana,2018,5,2018-5-01,0
314520,Nova Serrana,2018,6,2018-6-01,0
314520,Nova Serrana,2018,7,2018-7-01,0
314520,Nova Serrana,2018,8,2018-8-01,1
314520,Nova Serrana,2018,9,2018-9-01,0
314520,Nova Serrana,2018,10,2018-10-01,0
314520,Nova Serrana,2018,11,2018-11-01,0
314520,Nova Serrana,2018,12,2018-12-01,0
314560,Oliveira,2018,1,2018-1-01,0
314560,Oliveira,2018,2,2018-2-01,0
314560,Oliveira,2018,3,2018-3-01,0
314560,Oliveira,2018,4,2018-4-01,0
314560,Oliveira,2018,5,2018-5-01,0
314560,Oliveira,2018,6,2018-6-01,0
314560,Oliveira,2018,7,2018-7-01,0
314560,Oliveira,2018,8,2018-8-01,0
314560,Oliveira,2018,9,2018-9-01,0
314560,Oliveira,2018,10,2018-10-01,0
314560,Oliveira,2018,11,2018-11-01,0
314560,Oliveira,2018,12,2018-12-01,1
314590,Ouro Branco,2018,1,2018-1-01,0
314590,Ouro Branco,2018,2,2018-2-01,0
314590,Ouro Branco,2018,3,2018-3-01,0
314590,Ouro Branco,2018,4,2018-4-01,0
314590,Ouro Branco,2018,5,2018-5-01,0
314590,Ouro Branco,2018,6,2018-6-01,0
314590,Ouro Branco,2018,7,2018-7-01,0
314590,Ouro Branco,2018,8,2018-8-01,1
314590,Ouro Branco,2018,9,2018-9-01,0
314590,Ouro Branco,2018,10,2018-10-01,0
314590,Ouro Branco,2018,11,2018-11-01,0
314590,Ouro Branco,2018,12,2018-12-01,0
314610,Ouro Preto,2018,1,2018-1-01,0
314610,Ouro Preto,2018,2,2018-2-01,0
314610,Ouro Preto,2018,3,2018-3-01,0
314610,Ouro Preto,2018,4,2018-4-01,0
314610,Ouro Preto,2018,5,2018-5-01,1
314610,Ouro Preto,2018,6,2018-6-01,0
314610,Ouro Preto,2018,7,2018-7-01,0
314610,Ouro Preto,2018,8,2018-8-01,0
314610,Ouro Preto,2018,9,2018-9-01,0
314610,Ouro Preto,2018,10,2018-10-01,0
314610,Ouro Preto,2018,11,2018-11-01,0
314610,Ouro Preto,2018,12,2018-12-01,0
314650,Pains,2018,1,2018-1-01,0
314650,Pains,2018,2,2018-2-01,0
314650,Pains,2018,3,2018-3-01,0
314650,Pains,2018,4,2018-4-01,0
314650,Pains,2018,5,2018-5-01,0
314650,Pains,2018,6,2018-6-01,0
314650,Pains,2018,7,2018-7-01,0
314650,Pains,2018,8,2018-8-01,0
314650,Pains,2018,9,2018-9-01,0
314650,Pains,2018,10,2018-10-01,0
314650,Pains,2018,11,2018-11-01,1
314650,Pains,2018,12,2018-12-01,0
314690,Papagaios,2018,1,2018-1-01,0
314690,Papagaios,2018,2,2018-2-01,0
314690,Papagaios,2018,3,2018-3-01,0
314690,Papagaios,2018,4,2018-4-01,0
314690,Papagaios,2018,5,2018-5-01,0
314690,Papagaios,2018,6,2018-6-01,1
314690,Papagaios,2018,7,2018-7-01,1
314690,Papagaios,2018,8,2018-8-01,0
314690,Papagaios,2018,9,2018-9-01,0
314690,Papagaios,2018,10,2018-10-01,0
314690,Papagaios,2018,11,2018-11-01,0
314690,Papagaios,2018,12,2018-12-01,0
314710,Pará de Minas,2018,1,2018-1-01,0
314710,Pará de Minas,2018,2,2018-2-01,0
314710,Pará de Minas,2018,3,2018-3-01,0
314710,Pará de Minas,2018,4,2018-4-01,0
314710,Pará de Minas,2018,5,2018-5-01,2
314710,Pará de Minas,2018,6,2018-6-01,0
314710,Pará de Minas,2018,7,2018-7-01,1
314710,Pará de Minas,2018,8,2018-8-01,1
314710,Pará de Minas,2018,9,2018-9-01,1
314710,Pará de Minas,2018,10,2018-10-01,0
314710,Pará de Minas,2018,11,2018-11-01,1
314710,Pará de Minas,2018,12,2018-12-01,0
314740,Paraopeba,2018,1,2018-1-01,0
314740,Paraopeba,2018,2,2018-2-01,0
314740,Paraopeba,2018,3,2018-3-01,1
314740,Paraopeba,2018,4,2018-4-01,0
314740,Paraopeba,2018,5,2018-5-01,0
314740,Paraopeba,2018,6,2018-6-01,0
314740,Paraopeba,2018,7,2018-7-01,0
314740,Paraopeba,2018,8,2018-8-01,0
314740,Paraopeba,2018,9,2018-9-01,0
314740,Paraopeba,2018,10,2018-10-01,0
314740,Paraopeba,2018,11,2018-11-01,0
314740,Paraopeba,2018,12,2018-12-01,0
314760,Passa Quatro,2018,1,2018-1-01,0
314760,Passa Quatro,2018,2,2018-2-01,0
314760,Passa Quatro,2018,3,2018-3-01,0
314760,Passa Quatro,2018,4,2018-4-01,0
314760,Passa Quatro,2018,5,2018-5-01,0
314760,Passa Quatro,2018,6,2018-6-01,0
314760,Passa Quatro,2018,7,2018-7-01,0
314760,Passa Quatro,2018,8,2018-8-01,1
314760,Passa Quatro,2018,9,2018-9-01,1
314760,Passa Quatro,2018,10,2018-10-01,0
314760,Passa Quatro,2018,11,2018-11-01,0
314760,Passa Quatro,2018,12,2018-12-01,0
314790,Passos,2018,1,2018-1-01,0
314790,Passos,2018,2,2018-2-01,0
314790,Passos,2018,3,2018-3-01,1
314790,Passos,2018,4,2018-4-01,0
314790,Passos,2018,5,2018-5-01,0
314790,Passos,2018,6,2018-6-01,2
314790,Passos,2018,7,2018-7-01,1
314790,Passos,2018,8,2018-8-01,1
314790,Passos,2018,9,2018-9-01,3
314790,Passos,2018,10,2018-10-01,0
314790,Passos,2018,11,2018-11-01,0
314790,Passos,2018,12,2018-12-01,0
314800,Patos de Minas,2018,1,2018-1-01,0
314800,Patos de Minas,2018,2,2018-2-01,0
314800,Patos de Minas,2018,3,2018-3-01,0
314800,Patos de Minas,2018,4,2018-4-01,0
314800,Patos de Minas,2018,5,2018-5-01,0
314800,Patos de Minas,2018,6,2018-6-01,0
314800,Patos de Minas,2018,7,2018-7-01,0
314800,Patos de Minas,2018,8,2018-8-01,1
314800,Patos de Minas,2018,9,2018-9-01,2
314800,Patos de Minas,2018,10,2018-10-01,0
314800,Patos de Minas,2018,11,2018-11-01,0
314800,Patos de Minas,2018,12,2018-12-01,0
314810,Patrocínio,2018,1,2018-1-01,0
314810,Patrocínio,2018,2,2018-2-01,0
314810,Patrocínio,2018,3,2018-3-01,0
314810,Patrocínio,2018,4,2018-4-01,1
314810,Patrocínio,2018,5,2018-5-01,0
314810,Patrocínio,2018,6,2018-6-01,0
314810,Patrocínio,2018,7,2018-7-01,0
314810,Patrocínio,2018,8,2018-8-01,0
314810,Patrocínio,2018,9,2018-9-01,0
314810,Patrocínio,2018,10,2018-10-01,0
314810,Patrocínio,2018,11,2018-11-01,0
314810,Patrocínio,2018,12,2018-12-01,0
314910,Pedralva,2018,1,2018-1-01,0
314910,Pedralva,2018,2,2018-2-01,0
314910,Pedralva,2018,3,2018-3-01,0
314910,Pedralva,2018,4,2018-4-01,0
314910,Pedralva,2018,5,2018-5-01,0
314910,Pedralva,2018,6,2018-6-01,0
314910,Pedralva,2018,7,2018-7-01,0
314910,Pedralva,2018,8,2018-8-01,0
314910,Pedralva,2018,9,2018-9-01,1
314910,Pedralva,2018,10,2018-10-01,0
314910,Pedralva,2018,11,2018-11-01,0
314910,Pedralva,2018,12,2018-12-01,0
314930,Pedro Leopoldo,2018,1,2018-1-01,0
314930,Pedro Leopoldo,2018,2,2018-2-01,0
314930,Pedro Leopoldo,2018,3,2018-3-01,0
314930,Pedro Leopoldo,2018,4,2018-4-01,0
314930,Pedro Leopoldo,2018,5,2018-5-01,0
314930,Pedro Leopoldo,2018,6,2018-6-01,1
314930,Pedro Leopoldo,2018,7,2018-7-01,0
314930,Pedro Leopoldo,2018,8,2018-8-01,0
314930,Pedro Leopoldo,2018,9,2018-9-01,1
314930,Pedro Leopoldo,2018,10,2018-10-01,1
314930,Pedro Leopoldo,2018,11,2018-11-01,0
314930,Pedro Leopoldo,2018,12,2018-12-01,0
314970,Perdigão,2018,1,2018-1-01,0
314970,Perdigão,2018,2,2018-2-01,0
314970,Perdigão,2018,3,2018-3-01,0
314970,Perdigão,2018,4,2018-4-01,0
314970,Perdigão,2018,5,2018-5-01,0
314970,Perdigão,2018,6,2018-6-01,0
314970,Perdigão,2018,7,2018-7-01,0
314970,Perdigão,2018,8,2018-8-01,0
314970,Perdigão,2018,9,2018-9-01,0
314970,Perdigão,2018,10,2018-10-01,0
314970,Perdigão,2018,11,2018-11-01,0
314970,Perdigão,2018,12,2018-12-01,2
314980,Perdizes,2018,1,2018-1-01,0
314980,Perdizes,2018,2,2018-2-01,0
314980,Perdizes,2018,3,2018-3-01,0
314980,Perdizes,2018,4,2018-4-01,0
314980,Perdizes,2018,5,2018-5-01,0
314980,Perdizes,2018,6,2018-6-01,0
314980,Perdizes,2018,7,2018-7-01,1
314980,Perdizes,2018,8,2018-8-01,0
314980,Perdizes,2018,9,2018-9-01,0
314980,Perdizes,2018,10,2018-10-01,0
314980,Perdizes,2018,11,2018-11-01,0
314980,Perdizes,2018,12,2018-12-01,0
315000,Pescador,2018,1,2018-1-01,0
315000,Pescador,2018,2,2018-2-01,0
315000,Pescador,2018,3,2018-3-01,0
315000,Pescador,2018,4,2018-4-01,0
315000,Pescador,2018,5,2018-5-01,0
315000,Pescador,2018,6,2018-6-01,0
315000,Pescador,2018,7,2018-7-01,0
315000,Pescador,2018,8,2018-8-01,0
315000,Pescador,2018,9,2018-9-01,1
315000,Pescador,2018,10,2018-10-01,0
315000,Pescador,2018,11,2018-11-01,0
315000,Pescador,2018,12,2018-12-01,0
315015,Piedade de Caratinga,2018,1,2018-1-01,0
315015,Piedade de Caratinga,2018,2,2018-2-01,0
315015,Piedade de Caratinga,2018,3,2018-3-01,0
315015,Piedade de Caratinga,2018,4,2018-4-01,0
315015,Piedade de Caratinga,2018,5,2018-5-01,0
315015,Piedade de Caratinga,2018,6,2018-6-01,0
315015,Piedade de Caratinga,2018,7,2018-7-01,0
315015,Piedade de Caratinga,2018,8,2018-8-01,0
315015,Piedade de Caratinga,2018,9,2018-9-01,0
315015,Piedade de Caratinga,2018,10,2018-10-01,1
315015,Piedade de Caratinga,2018,11,2018-11-01,0
315015,Piedade de Caratinga,2018,12,2018-12-01,0
315100,Piranguinho,2018,1,2018-1-01,0
315100,Piranguinho,2018,2,2018-2-01,0
315100,Piranguinho,2018,3,2018-3-01,0
315100,Piranguinho,2018,4,2018-4-01,0
315100,Piranguinho,2018,5,2018-5-01,0
315100,Piranguinho,2018,6,2018-6-01,0
315100,Piranguinho,2018,7,2018-7-01,0
315100,Piranguinho,2018,8,2018-8-01,1
315100,Piranguinho,2018,9,2018-9-01,0
315100,Piranguinho,2018,10,2018-10-01,0
315100,Piranguinho,2018,11,2018-11-01,0
315100,Piranguinho,2018,12,2018-12-01,0
315130,Piraúba,2018,1,2018-1-01,0
315130,Piraúba,2018,2,2018-2-01,0
315130,Piraúba,2018,3,2018-3-01,0
315130,Piraúba,2018,4,2018-4-01,0
315130,Piraúba,2018,5,2018-5-01,1
315130,Piraúba,2018,6,2018-6-01,0
315130,Piraúba,2018,7,2018-7-01,0
315130,Piraúba,2018,8,2018-8-01,0
315130,Piraúba,2018,9,2018-9-01,0
315130,Piraúba,2018,10,2018-10-01,0
315130,Piraúba,2018,11,2018-11-01,0
315130,Piraúba,2018,12,2018-12-01,0
315150,Piumhi,2018,1,2018-1-01,0
315150,Piumhi,2018,2,2018-2-01,0
315150,Piumhi,2018,3,2018-3-01,1
315150,Piumhi,2018,4,2018-4-01,6
315150,Piumhi,2018,5,2018-5-01,2
315150,Piumhi,2018,6,2018-6-01,0
315150,Piumhi,2018,7,2018-7-01,0
315150,Piumhi,2018,8,2018-8-01,3
315150,Piumhi,2018,9,2018-9-01,1
315150,Piumhi,2018,10,2018-10-01,1
315150,Piumhi,2018,11,2018-11-01,2
315150,Piumhi,2018,12,2018-12-01,1
315180,Poços de Caldas,2018,1,2018-1-01,0
315180,Poços de Caldas,2018,2,2018-2-01,0
315180,Poços de Caldas,2018,3,2018-3-01,0
315180,Poços de Caldas,2018,4,2018-4-01,0
315180,Poços de Caldas,2018,5,2018-5-01,1
315180,Poços de Caldas,2018,6,2018-6-01,0
315180,Poços de Caldas,2018,7,2018-7-01,2
315180,Poços de Caldas,2018,8,2018-8-01,3
315180,Poços de Caldas,2018,9,2018-9-01,2
315180,Poços de Caldas,2018,10,2018-10-01,1
315180,Poços de Caldas,2018,11,2018-11-01,0
315180,Poços de Caldas,2018,12,2018-12-01,0
315200,Pompéu,2018,1,2018-1-01,0
315200,Pompéu,2018,2,2018-2-01,0
315200,Pompéu,2018,3,2018-3-01,0
315200,Pompéu,2018,4,2018-4-01,0
315200,Pompéu,2018,5,2018-5-01,0
315200,Pompéu,2018,6,2018-6-01,0
315200,Pompéu,2018,7,2018-7-01,0
315200,Pompéu,2018,8,2018-8-01,0
315200,Pompéu,2018,9,2018-9-01,1
315200,Pompéu,2018,10,2018-10-01,0
315200,Pompéu,2018,11,2018-11-01,0
315200,Pompéu,2018,12,2018-12-01,0
315210,Ponte Nova,2018,1,2018-1-01,0
315210,Ponte Nova,2018,2,2018-2-01,0
315210,Ponte Nova,2018,3,2018-3-01,0
315210,Ponte Nova,2018,4,2018-4-01,0
315210,Ponte Nova,2018,5,2018-5-01,0
315210,Ponte Nova,2018,6,2018-6-01,0
315210,Ponte Nova,2018,7,2018-7-01,0
315210,Ponte Nova,2018,8,2018-8-01,2
315210,Ponte Nova,2018,9,2018-9-01,0
315210,Ponte Nova,2018,10,2018-10-01,0
315210,Ponte Nova,2018,11,2018-11-01,0
315210,Ponte Nova,2018,12,2018-12-01,0
315250,Pouso Alegre,2018,1,2018-1-01,0
315250,Pouso Alegre,2018,2,2018-2-01,0
315250,Pouso Alegre,2018,3,2018-3-01,0
315250,Pouso Alegre,2018,4,2018-4-01,0
315250,Pouso Alegre,2018,5,2018-5-01,0
315250,Pouso Alegre,2018,6,2018-6-01,0
315250,Pouso Alegre,2018,7,2018-7-01,0
315250,Pouso Alegre,2018,8,2018-8-01,1
315250,Pouso Alegre,2018,9,2018-9-01,0
315250,Pouso Alegre,2018,10,2018-10-01,0
315250,Pouso Alegre,2018,11,2018-11-01,0
315250,Pouso Alegre,2018,12,2018-12-01,0
315260,Pouso Alto,2018,1,2018-1-01,0
315260,Pouso Alto,2018,2,2018-2-01,0
315260,Pouso Alto,2018,3,2018-3-01,0
315260,Pouso Alto,2018,4,2018-4-01,0
315260,Pouso Alto,2018,5,2018-5-01,0
315260,Pouso Alto,2018,6,2018-6-01,0
315260,Pouso Alto,2018,7,2018-7-01,0
315260,Pouso Alto,2018,8,2018-8-01,0
315260,Pouso Alto,2018,9,2018-9-01,0
315260,Pouso Alto,2018,10,2018-10-01,0
315260,Pouso Alto,2018,11,2018-11-01,1
315260,Pouso Alto,2018,12,2018-12-01,9
315270,Prados,2018,1,2018-1-01,0
315270,Prados,2018,2,2018-2-01,0
315270,Prados,2018,3,2018-3-01,0
315270,Prados,2018,4,2018-4-01,1
315270,Prados,2018,5,2018-5-01,0
315270,Prados,2018,6,2018-6-01,0
315270,Prados,2018,7,2018-7-01,0
315270,Prados,2018,8,2018-8-01,0
315270,Prados,2018,9,2018-9-01,0
315270,Prados,2018,10,2018-10-01,0
315270,Prados,2018,11,2018-11-01,0
315270,Prados,2018,12,2018-12-01,0
315320,Presidente Juscelino,2018,1,2018-1-01,0
315320,Presidente Juscelino,2018,2,2018-2-01,0
315320,Presidente Juscelino,2018,3,2018-3-01,0
315320,Presidente Juscelino,2018,4,2018-4-01,0
315320,Presidente Juscelino,2018,5,2018-5-01,0
315320,Presidente Juscelino,2018,6,2018-6-01,0
315320,Presidente Juscelino,2018,7,2018-7-01,1
315320,Presidente Juscelino,2018,8,2018-8-01,0
315320,Presidente Juscelino,2018,9,2018-9-01,0
315320,Presidente Juscelino,2018,10,2018-10-01,0
315320,Presidente Juscelino,2018,11,2018-11-01,0
315320,Presidente Juscelino,2018,12,2018-12-01,0
315360,Prudente de Morais,2018,1,2018-1-01,0
315360,Prudente de Morais,2018,2,2018-2-01,0
315360,Prudente de Morais,2018,3,2018-3-01,0
315360,Prudente de Morais,2018,4,2018-4-01,0
315360,Prudente de Morais,2018,5,2018-5-01,0
315360,Prudente de Morais,2018,6,2018-6-01,0
315360,Prudente de Morais,2018,7,2018-7-01,0
315360,Prudente de Morais,2018,8,2018-8-01,1
315360,Prudente de Morais,2018,9,2018-9-01,0
315360,Prudente de Morais,2018,10,2018-10-01,0
315360,Prudente de Morais,2018,11,2018-11-01,0
315360,Prudente de Morais,2018,12,2018-12-01,0
315390,Raposos,2018,1,2018-1-01,0
315390,Raposos,2018,2,2018-2-01,0
315390,Raposos,2018,3,2018-3-01,0
315390,Raposos,2018,4,2018-4-01,0
315390,Raposos,2018,5,2018-5-01,0
315390,Raposos,2018,6,2018-6-01,0
315390,Raposos,2018,7,2018-7-01,0
315390,Raposos,2018,8,2018-8-01,0
315390,Raposos,2018,9,2018-9-01,1
315390,Raposos,2018,10,2018-10-01,1
315390,Raposos,2018,11,2018-11-01,0
315390,Raposos,2018,12,2018-12-01,0
315400,Raul Soares,2018,1,2018-1-01,0
315400,Raul Soares,2018,2,2018-2-01,0
315400,Raul Soares,2018,3,2018-3-01,1
315400,Raul Soares,2018,4,2018-4-01,0
315400,Raul Soares,2018,5,2018-5-01,0
315400,Raul Soares,2018,6,2018-6-01,0
315400,Raul Soares,2018,7,2018-7-01,0
315400,Raul Soares,2018,8,2018-8-01,0
315400,Raul Soares,2018,9,2018-9-01,0
315400,Raul Soares,2018,10,2018-10-01,0
315400,Raul Soares,2018,11,2018-11-01,0
315400,Raul Soares,2018,12,2018-12-01,0
315460,Ribeirão das Neves,2018,1,2018-1-01,0
315460,Ribeirão das Neves,2018,2,2018-2-01,0
315460,Ribeirão das Neves,2018,3,2018-3-01,0
315460,Ribeirão das Neves,2018,4,2018-4-01,0
315460,Ribeirão das Neves,2018,5,2018-5-01,0
315460,Ribeirão das Neves,2018,6,2018-6-01,0
315460,Ribeirão das Neves,2018,7,2018-7-01,0
315460,Ribeirão das Neves,2018,8,2018-8-01,1
315460,Ribeirão das Neves,2018,9,2018-9-01,4
315460,Ribeirão das Neves,2018,10,2018-10-01,4
315460,Ribeirão das Neves,2018,11,2018-11-01,0
315460,Ribeirão das Neves,2018,12,2018-12-01,0
315510,Rio do Prado,2018,1,2018-1-01,0
315510,Rio do Prado,2018,2,2018-2-01,0
315510,Rio do Prado,2018,3,2018-3-01,0
315510,Rio do Prado,2018,4,2018-4-01,0
315510,Rio do Prado,2018,5,2018-5-01,0
315510,Rio do Prado,2018,6,2018-6-01,0
315510,Rio do Prado,2018,7,2018-7-01,0
315510,Rio do Prado,2018,8,2018-8-01,1
315510,Rio do Prado,2018,9,2018-9-01,0
315510,Rio do Prado,2018,10,2018-10-01,0
315510,Rio do Prado,2018,11,2018-11-01,0
315510,Rio do Prado,2018,12,2018-12-01,0
315550,Rio Paranaíba,2018,1,2018-1-01,0
315550,Rio Paranaíba,2018,2,2018-2-01,0
315550,Rio Paranaíba,2018,3,2018-3-01,0
315550,Rio Paranaíba,2018,4,2018-4-01,0
315550,Rio Paranaíba,2018,5,2018-5-01,0
315550,Rio Paranaíba,2018,6,2018-6-01,0
315550,Rio Paranaíba,2018,7,2018-7-01,0
315550,Rio Paranaíba,2018,8,2018-8-01,0
315550,Rio Paranaíba,2018,9,2018-9-01,1
315550,Rio Paranaíba,2018,10,2018-10-01,0
315550,Rio Paranaíba,2018,11,2018-11-01,0
315550,Rio Paranaíba,2018,12,2018-12-01,0
315600,Rio Vermelho,2018,1,2018-1-01,0
315600,Rio Vermelho,2018,2,2018-2-01,0
315600,Rio Vermelho,2018,3,2018-3-01,0
315600,Rio Vermelho,2018,4,2018-4-01,0
315600,Rio Vermelho,2018,5,2018-5-01,0
315600,Rio Vermelho,2018,6,2018-6-01,0
315600,Rio Vermelho,2018,7,2018-7-01,0
315600,Rio Vermelho,2018,8,2018-8-01,1
315600,Rio Vermelho,2018,9,2018-9-01,1
315600,Rio Vermelho,2018,10,2018-10-01,0
315600,Rio Vermelho,2018,11,2018-11-01,0
315600,Rio Vermelho,2018,12,2018-12-01,0
315630,Rodeiro,2018,1,2018-1-01,0
315630,Rodeiro,2018,2,2018-2-01,0
315630,Rodeiro,2018,3,2018-3-01,0
315630,Rodeiro,2018,4,2018-4-01,0
315630,Rodeiro,2018,5,2018-5-01,0
315630,Rodeiro,2018,6,2018-6-01,0
315630,Rodeiro,2018,7,2018-7-01,0
315630,Rodeiro,2018,8,2018-8-01,0
315630,Rodeiro,2018,9,2018-9-01,1
315630,Rodeiro,2018,10,2018-10-01,0
315630,Rodeiro,2018,11,2018-11-01,0
315630,Rodeiro,2018,12,2018-12-01,0
315670,Sabará,2018,1,2018-1-01,0
315670,Sabará,2018,2,2018-2-01,0
315670,Sabará,2018,3,2018-3-01,0
315670,Sabará,2018,4,2018-4-01,0
315670,Sabará,2018,5,2018-5-01,0
315670,Sabará,2018,6,2018-6-01,0
315670,Sabará,2018,7,2018-7-01,0
315670,Sabará,2018,8,2018-8-01,6
315670,Sabará,2018,9,2018-9-01,1
315670,Sabará,2018,10,2018-10-01,0
315670,Sabará,2018,11,2018-11-01,0
315670,Sabará,2018,12,2018-12-01,1
315690,Sacramento,2018,1,2018-1-01,1
315690,Sacramento,2018,2,2018-2-01,1
315690,Sacramento,2018,3,2018-3-01,0
315690,Sacramento,2018,4,2018-4-01,0
315690,Sacramento,2018,5,2018-5-01,0
315690,Sacramento,2018,6,2018-6-01,0
315690,Sacramento,2018,7,2018-7-01,0
315690,Sacramento,2018,8,2018-8-01,1
315690,Sacramento,2018,9,2018-9-01,1
315690,Sacramento,2018,10,2018-10-01,0
315690,Sacramento,2018,11,2018-11-01,0
315690,Sacramento,2018,12,2018-12-01,0
315720,Santa Bárbara,2018,1,2018-1-01,0
315720,Santa Bárbara,2018,2,2018-2-01,0
315720,Santa Bárbara,2018,3,2018-3-01,0
315720,Santa Bárbara,2018,4,2018-4-01,0
315720,Santa Bárbara,2018,5,2018-5-01,0
315720,Santa Bárbara,2018,6,2018-6-01,0
315720,Santa Bárbara,2018,7,2018-7-01,0
315720,Santa Bárbara,2018,8,2018-8-01,0
315720,Santa Bárbara,2018,9,2018-9-01,1
315720,Santa Bárbara,2018,10,2018-10-01,1
315720,Santa Bárbara,2018,11,2018-11-01,0
315720,Santa Bárbara,2018,12,2018-12-01,0
315733,Santa Cruz de Minas,2018,1,2018-1-01,0
315733,Santa Cruz de Minas,2018,2,2018-2-01,0
315733,Santa Cruz de Minas,2018,3,2018-3-01,0
315733,Santa Cruz de Minas,2018,4,2018-4-01,0
315733,Santa Cruz de Minas,2018,5,2018-5-01,0
315733,Santa Cruz de Minas,2018,6,2018-6-01,0
315733,Santa Cruz de Minas,2018,7,2018-7-01,0
315733,Santa Cruz de Minas,2018,8,2018-8-01,1
315733,Santa Cruz de Minas,2018,9,2018-9-01,0
315733,Santa Cruz de Minas,2018,10,2018-10-01,0
315733,Santa Cruz de Minas,2018,11,2018-11-01,0
315733,Santa Cruz de Minas,2018,12,2018-12-01,0
315765,Santa Helena de Minas,2018,1,2018-1-01,0
315765,Santa Helena de Minas,2018,2,2018-2-01,0
315765,Santa Helena de Minas,2018,3,2018-3-01,0
315765,Santa Helena de Minas,2018,4,2018-4-01,0
315765,Santa Helena de Minas,2018,5,2018-5-01,0
315765,Santa Helena de Minas,2018,6,2018-6-01,0
315765,Santa Helena de Minas,2018,7,2018-7-01,0
315765,Santa Helena de Minas,2018,8,2018-8-01,1
315765,Santa Helena de Minas,2018,9,2018-9-01,0
315765,Santa Helena de Minas,2018,10,2018-10-01,0
315765,Santa Helena de Minas,2018,11,2018-11-01,1
315765,Santa Helena de Minas,2018,12,2018-12-01,0
315770,Santa Juliana,2018,1,2018-1-01,0
315770,Santa Juliana,2018,2,2018-2-01,0
