codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_doenca_de_chagas_aguda
315960,Santa Rita do Sapucaí,2020,7,2020-7-01,0
315960,Santa Rita do Sapucaí,2020,8,2020-8-01,1
315960,Santa Rita do Sapucaí,2020,9,2020-9-01,0
315960,Santa Rita do Sapucaí,2020,10,2020-10-01,0
315960,Santa Rita do Sapucaí,2020,11,2020-11-01,0
315960,Santa Rita do Sapucaí,2020,12,2020-12-01,0
316140,São Francisco do Glória,2020,1,2020-1-01,0
316140,São Francisco do Glória,2020,2,2020-2-01,0
316140,São Francisco do Glória,2020,3,2020-3-01,0
316140,São Francisco do Glória,2020,4,2020-4-01,0
316140,São Francisco do Glória,2020,5,2020-5-01,0
316140,São Francisco do Glória,2020,6,2020-6-01,1
316140,São Francisco do Glória,2020,7,2020-7-01,0
316140,São Francisco do Glória,2020,8,2020-8-01,0
316140,São Francisco do Glória,2020,9,2020-9-01,0
316140,São Francisco do Glória,2020,10,2020-10-01,0
316140,São Francisco do Glória,2020,11,2020-11-01,0
316140,São Francisco do Glória,2020,12,2020-12-01,0
316180,São Gonçalo do Pará,2020,1,2020-1-01,1
316180,São Gonçalo do Pará,2020,2,2020-2-01,0
316180,São Gonçalo do Pará,2020,3,2020-3-01,0
316180,São Gonçalo do Pará,2020,4,2020-4-01,0
316180,São Gonçalo do Pará,2020,5,2020-5-01,0
316180,São Gonçalo do Pará,2020,6,2020-6-01,0
316180,São Gonçalo do Pará,2020,7,2020-7-01,0
316180,São Gonçalo do Pará,2020,8,2020-8-01,0
316180,São Gonçalo do Pará,2020,9,2020-9-01,0
316180,São Gonçalo do Pará,2020,10,2020-10-01,0
316180,São Gonçalo do Pará,2020,11,2020-11-01,0
316180,São Gonçalo do Pará,2020,12,2020-12-01,0
316240,São João da Ponte,2020,1,2020-1-01,0
316240,São João da Ponte,2020,2,2020-2-01,0
316240,São João da Ponte,2020,3,2020-3-01,0
316240,São João da Ponte,2020,4,2020-4-01,0
316240,São João da Ponte,2020,5,2020-5-01,0
316240,São João da Ponte,2020,6,2020-6-01,0
316240,São João da Ponte,2020,7,2020-7-01,1
316240,São João da Ponte,2020,8,2020-8-01,0
316240,São João da Ponte,2020,9,2020-9-01,0
316240,São João da Ponte,2020,10,2020-10-01,0
316240,São João da Ponte,2020,11,2020-11-01,0
316240,São João da Ponte,2020,12,2020-12-01,0
316350,São José do Jacuri,2020,1,2020-1-01,0
316350,São José do Jacuri,2020,2,2020-2-01,0
316350,São José do Jacuri,2020,3,2020-3-01,0
316350,São José do Jacuri,2020,4,2020-4-01,0
316350,São José do Jacuri,2020,5,2020-5-01,0
316350,São José do Jacuri,2020,6,2020-6-01,0
316350,São José do Jacuri,2020,7,2020-7-01,0
316350,São José do Jacuri,2020,8,2020-8-01,0
316350,São José do Jacuri,2020,9,2020-9-01,2
316350,São José do Jacuri,2020,10,2020-10-01,0
316350,São José do Jacuri,2020,11,2020-11-01,0
316350,São José do Jacuri,2020,12,2020-12-01,0
316410,São Pedro do Suaçuí,2020,1,2020-1-01,0
316410,São Pedro do Suaçuí,2020,2,2020-2-01,0
316410,São Pedro do Suaçuí,2020,3,2020-3-01,0
316410,São Pedro do Suaçuí,2020,4,2020-4-01,0
316410,São Pedro do Suaçuí,2020,5,2020-5-01,0
316410,São Pedro do Suaçuí,2020,6,2020-6-01,0
316410,São Pedro do Suaçuí,2020,7,2020-7-01,0
316410,São Pedro do Suaçuí,2020,8,2020-8-01,0
316410,São Pedro do Suaçuí,2020,9,2020-9-01,0
316410,São Pedro do Suaçuí,2020,10,2020-10-01,1
316410,São Pedro do Suaçuí,2020,11,2020-11-01,0
316410,São Pedro do Suaçuí,2020,12,2020-12-01,0
316553,Sarzedo,2020,1,2020-1-01,0
316553,Sarzedo,2020,2,2020-2-01,0
316553,Sarzedo,2020,3,2020-3-01,0
316553,Sarzedo,2020,4,2020-4-01,3
316553,Sarzedo,2020,5,2020-5-01,0
316553,Sarzedo,2020,6,2020-6-01,0
316553,Sarzedo,2020,7,2020-7-01,0
316553,Sarzedo,2020,8,2020-8-01,0
316553,Sarzedo,2020,9,2020-9-01,0
316553,Sarzedo,2020,10,2020-10-01,0
316553,Sarzedo,2020,11,2020-11-01,3
316553,Sarzedo,2020,12,2020-12-01,0
316860,Teófilo Otoni,2020,1,2020-1-01,2
316860,Teófilo Otoni,2020,2,2020-2-01,0
316860,Teófilo Otoni,2020,3,2020-3-01,1
316860,Teófilo Otoni,2020,4,2020-4-01,0
316860,Teófilo Otoni,2020,5,2020-5-01,0
316860,Teófilo Otoni,2020,6,2020-6-01,0
316860,Teófilo Otoni,2020,7,2020-7-01,0
316860,Teófilo Otoni,2020,8,2020-8-01,0
316860,Teófilo Otoni,2020,9,2020-9-01,0
316860,Teófilo Otoni,2020,10,2020-10-01,0
316860,Teófilo Otoni,2020,11,2020-11-01,0
316860,Teófilo Otoni,2020,12,2020-12-01,0
316940,Três Pontas,2020,1,2020-1-01,0
316940,Três Pontas,2020,2,2020-2-01,0
316940,Três Pontas,2020,3,2020-3-01,0
316940,Três Pontas,2020,4,2020-4-01,0
316940,Três Pontas,2020,5,2020-5-01,0
316940,Três Pontas,2020,6,2020-6-01,0
316940,Três Pontas,2020,7,2020-7-01,0
316940,Três Pontas,2020,8,2020-8-01,0
316940,Três Pontas,2020,9,2020-9-01,0
316940,Três Pontas,2020,10,2020-10-01,0
316940,Três Pontas,2020,11,2020-11-01,3
316940,Três Pontas,2020,12,2020-12-01,0
316990,Ubá,2020,1,2020-1-01,1
316990,Ubá,2020,2,2020-2-01,0
316990,Ubá,2020,3,2020-3-01,0
316990,Ubá,2020,4,2020-4-01,0
316990,Ubá,2020,5,2020-5-01,0
316990,Ubá,2020,6,2020-6-01,0
316990,Ubá,2020,7,2020-7-01,0
316990,Ubá,2020,8,2020-8-01,0
316990,Ubá,2020,9,2020-9-01,0
316990,Ubá,2020,10,2020-10-01,0
316990,Ubá,2020,11,2020-11-01,0
316990,Ubá,2020,12,2020-12-01,0
317005,Ubaporanga,2020,1,2020-1-01,0
317005,Ubaporanga,2020,2,2020-2-01,0
317005,Ubaporanga,2020,3,2020-3-01,0
317005,Ubaporanga,2020,4,2020-4-01,0
317005,Ubaporanga,2020,5,2020-5-01,0
317005,Ubaporanga,2020,6,2020-6-01,0
317005,Ubaporanga,2020,7,2020-7-01,0
317005,Ubaporanga,2020,8,2020-8-01,0
317005,Ubaporanga,2020,9,2020-9-01,0
317005,Ubaporanga,2020,10,2020-10-01,3
317005,Ubaporanga,2020,11,2020-11-01,0
317005,Ubaporanga,2020,12,2020-12-01,0
317020,Uberlândia,2020,1,2020-1-01,4
317020,Uberlândia,2020,2,2020-2-01,0
317020,Uberlândia,2020,3,2020-3-01,0
317020,Uberlândia,2020,4,2020-4-01,0
317020,Uberlândia,2020,5,2020-5-01,0
317020,Uberlândia,2020,6,2020-6-01,0
317020,Uberlândia,2020,7,2020-7-01,0
317020,Uberlândia,2020,8,2020-8-01,0
317020,Uberlândia,2020,9,2020-9-01,0
317020,Uberlândia,2020,10,2020-10-01,0
317020,Uberlândia,2020,11,2020-11-01,0
317020,Uberlândia,2020,12,2020-12-01,0
317070,Varginha,2020,1,2020-1-01,0
317070,Varginha,2020,2,2020-2-01,0
317070,Varginha,2020,3,2020-3-01,0
317070,Varginha,2020,4,2020-4-01,0
317070,Varginha,2020,5,2020-5-01,0
317070,Varginha,2020,6,2020-6-01,0
317070,Varginha,2020,7,2020-7-01,0
317070,Varginha,2020,8,2020-8-01,0
317070,Varginha,2020,9,2020-9-01,1
317070,Varginha,2020,10,2020-10-01,0
317070,Varginha,2020,11,2020-11-01,0
317070,Varginha,2020,12,2020-12-01,0
310090,Águas Formosas,2019,1,2019-1-01,1
310090,Águas Formosas,2019,2,2019-2-01,0
310090,Águas Formosas,2019,3,2019-3-01,0
310090,Águas Formosas,2019,4,2019-4-01,0
310090,Águas Formosas,2019,5,2019-5-01,0
310090,Águas Formosas,2019,6,2019-6-01,0
310090,Águas Formosas,2019,7,2019-7-01,0
310090,Águas Formosas,2019,8,2019-8-01,0
310090,Águas Formosas,2019,9,2019-9-01,0
310090,Águas Formosas,2019,10,2019-10-01,0
310090,Águas Formosas,2019,11,2019-11-01,0
310090,Águas Formosas,2019,12,2019-12-01,0
310110,Aimorés,2019,1,2019-1-01,1
310110,Aimorés,2019,2,2019-2-01,0
310110,Aimorés,2019,3,2019-3-01,0
310110,Aimorés,2019,4,2019-4-01,0
310110,Aimorés,2019,5,2019-5-01,2
310110,Aimorés,2019,6,2019-6-01,1
310110,Aimorés,2019,7,2019-7-01,0
310110,Aimorés,2019,8,2019-8-01,0
310110,Aimorés,2019,9,2019-9-01,0
310110,Aimorés,2019,10,2019-10-01,0
310110,Aimorés,2019,11,2019-11-01,0
310110,Aimorés,2019,12,2019-12-01,1
310150,Além Paraíba,2019,1,2019-1-01,8
310150,Além Paraíba,2019,2,2019-2-01,0
310150,Além Paraíba,2019,3,2019-3-01,0
310150,Além Paraíba,2019,4,2019-4-01,0
310150,Além Paraíba,2019,5,2019-5-01,0
310150,Além Paraíba,2019,6,2019-6-01,8
310150,Além Paraíba,2019,7,2019-7-01,0
310150,Além Paraíba,2019,8,2019-8-01,0
310150,Além Paraíba,2019,9,2019-9-01,1
310150,Além Paraíba,2019,10,2019-10-01,0
310150,Além Paraíba,2019,11,2019-11-01,0
310150,Além Paraíba,2019,12,2019-12-01,0
310500,Baldim,2019,1,2019-1-01,1
310500,Baldim,2019,2,2019-2-01,0
310500,Baldim,2019,3,2019-3-01,0
310500,Baldim,2019,4,2019-4-01,0
310500,Baldim,2019,5,2019-5-01,0
310500,Baldim,2019,6,2019-6-01,0
310500,Baldim,2019,7,2019-7-01,0
310500,Baldim,2019,8,2019-8-01,0
310500,Baldim,2019,9,2019-9-01,0
310500,Baldim,2019,10,2019-10-01,0
310500,Baldim,2019,11,2019-11-01,0
310500,Baldim,2019,12,2019-12-01,0
310620,Belo Horizonte,2019,1,2019-1-01,0
310620,Belo Horizonte,2019,2,2019-2-01,1
310620,Belo Horizonte,2019,3,2019-3-01,0
310620,Belo Horizonte,2019,4,2019-4-01,0
310620,Belo Horizonte,2019,5,2019-5-01,1
310620,Belo Horizonte,2019,6,2019-6-01,0
310620,Belo Horizonte,2019,7,2019-7-01,0
310620,Belo Horizonte,2019,8,2019-8-01,0
310620,Belo Horizonte,2019,9,2019-9-01,0
310620,Belo Horizonte,2019,10,2019-10-01,0
310620,Belo Horizonte,2019,11,2019-11-01,0
310620,Belo Horizonte,2019,12,2019-12-01,0
310670,Betim,2019,1,2019-1-01,2
310670,Betim,2019,2,2019-2-01,0
310670,Betim,2019,3,2019-3-01,0
310670,Betim,2019,4,2019-4-01,0
310670,Betim,2019,5,2019-5-01,0
310670,Betim,2019,6,2019-6-01,0
310670,Betim,2019,7,2019-7-01,1
310670,Betim,2019,8,2019-8-01,0
310670,Betim,2019,9,2019-9-01,1
310670,Betim,2019,10,2019-10-01,0
310670,Betim,2019,11,2019-11-01,1
310670,Betim,2019,12,2019-12-01,0
310740,Bom Despacho,2019,1,2019-1-01,0
310740,Bom Despacho,2019,2,2019-2-01,1
310740,Bom Despacho,2019,3,2019-3-01,3
310740,Bom Despacho,2019,4,2019-4-01,1
310740,Bom Despacho,2019,5,2019-5-01,0
310740,Bom Despacho,2019,6,2019-6-01,1
310740,Bom Despacho,2019,7,2019-7-01,0
310740,Bom Despacho,2019,8,2019-8-01,0
310740,Bom Despacho,2019,9,2019-9-01,0
310740,Bom Despacho,2019,10,2019-10-01,0
310740,Bom Despacho,2019,11,2019-11-01,1
310740,Bom Despacho,2019,12,2019-12-01,1
310790,Bom Repouso,2019,1,2019-1-01,0
310790,Bom Repouso,2019,2,2019-2-01,0
310790,Bom Repouso,2019,3,2019-3-01,0
310790,Bom Repouso,2019,4,2019-4-01,0
310790,Bom Repouso,2019,5,2019-5-01,0
310790,Bom Repouso,2019,6,2019-6-01,0
310790,Bom Repouso,2019,7,2019-7-01,1
310790,Bom Repouso,2019,8,2019-8-01,0
310790,Bom Repouso,2019,9,2019-9-01,0
310790,Bom Repouso,2019,10,2019-10-01,0
310790,Bom Repouso,2019,11,2019-11-01,0
310790,Bom Repouso,2019,12,2019-12-01,0
310840,Botelhos,2019,1,2019-1-01,0
310840,Botelhos,2019,2,2019-2-01,0
310840,Botelhos,2019,3,2019-3-01,0
310840,Botelhos,2019,4,2019-4-01,0
310840,Botelhos,2019,5,2019-5-01,0
310840,Botelhos,2019,6,2019-6-01,0
310840,Botelhos,2019,7,2019-7-01,0
310840,Botelhos,2019,8,2019-8-01,1
310840,Botelhos,2019,9,2019-9-01,1
310840,Botelhos,2019,10,2019-10-01,2
310840,Botelhos,2019,11,2019-11-01,0
310840,Botelhos,2019,12,2019-12-01,0
311110,Campina Verde,2019,1,2019-1-01,0
311110,Campina Verde,2019,2,2019-2-01,0
311110,Campina Verde,2019,3,2019-3-01,1
311110,Campina Verde,2019,4,2019-4-01,0
311110,Campina Verde,2019,5,2019-5-01,0
311110,Campina Verde,2019,6,2019-6-01,0
311110,Campina Verde,2019,7,2019-7-01,0
311110,Campina Verde,2019,8,2019-8-01,0
311110,Campina Verde,2019,9,2019-9-01,0
311110,Campina Verde,2019,10,2019-10-01,0
311110,Campina Verde,2019,11,2019-11-01,0
311110,Campina Verde,2019,12,2019-12-01,0
311160,Campos Gerais,2019,1,2019-1-01,0
311160,Campos Gerais,2019,2,2019-2-01,1
311160,Campos Gerais,2019,3,2019-3-01,0
311160,Campos Gerais,2019,4,2019-4-01,0
311160,Campos Gerais,2019,5,2019-5-01,0
311160,Campos Gerais,2019,6,2019-6-01,0
311160,Campos Gerais,2019,7,2019-7-01,0
311160,Campos Gerais,2019,8,2019-8-01,0
311160,Campos Gerais,2019,9,2019-9-01,0
311160,Campos Gerais,2019,10,2019-10-01,0
311160,Campos Gerais,2019,11,2019-11-01,0
311160,Campos Gerais,2019,12,2019-12-01,0
311300,Caraí,2019,1,2019-1-01,0
311300,Caraí,2019,2,2019-2-01,0
311300,Caraí,2019,3,2019-3-01,0
311300,Caraí,2019,4,2019-4-01,1
311300,Caraí,2019,5,2019-5-01,0
311300,Caraí,2019,6,2019-6-01,0
311300,Caraí,2019,7,2019-7-01,0
311300,Caraí,2019,8,2019-8-01,0
311300,Caraí,2019,9,2019-9-01,0
311300,Caraí,2019,10,2019-10-01,0
311300,Caraí,2019,11,2019-11-01,0
311300,Caraí,2019,12,2019-12-01,0
311660,Cláudio,2019,1,2019-1-01,0
311660,Cláudio,2019,2,2019-2-01,0
311660,Cláudio,2019,3,2019-3-01,0
311660,Cláudio,2019,4,2019-4-01,0
311660,Cláudio,2019,5,2019-5-01,0
311660,Cláudio,2019,6,2019-6-01,0
311660,Cláudio,2019,7,2019-7-01,0
311660,Cláudio,2019,8,2019-8-01,0
311660,Cláudio,2019,9,2019-9-01,0
311660,Cláudio,2019,10,2019-10-01,0
311660,Cláudio,2019,11,2019-11-01,0
311660,Cláudio,2019,12,2019-12-01,4
311740,Conceição de Ipanema,2019,1,2019-1-01,0
311740,Conceição de Ipanema,2019,2,2019-2-01,0
311740,Conceição de Ipanema,2019,3,2019-3-01,10
311740,Conceição de Ipanema,2019,4,2019-4-01,8
311740,Conceição de Ipanema,2019,5,2019-5-01,17
311740,Conceição de Ipanema,2019,6,2019-6-01,25
311740,Conceição de Ipanema,2019,7,2019-7-01,0
311740,Conceição de Ipanema,2019,8,2019-8-01,0
311740,Conceição de Ipanema,2019,9,2019-9-01,1
311740,Conceição de Ipanema,2019,10,2019-10-01,0
311740,Conceição de Ipanema,2019,11,2019-11-01,0
311740,Conceição de Ipanema,2019,12,2019-12-01,0
311995,Córrego Fundo,2019,1,2019-1-01,0
311995,Córrego Fundo,2019,2,2019-2-01,0
311995,Córrego Fundo,2019,3,2019-3-01,1
311995,Córrego Fundo,2019,4,2019-4-01,0
311995,Córrego Fundo,2019,5,2019-5-01,0
311995,Córrego Fundo,2019,6,2019-6-01,0
311995,Córrego Fundo,2019,7,2019-7-01,0
311995,Córrego Fundo,2019,8,2019-8-01,0
311995,Córrego Fundo,2019,9,2019-9-01,0
311995,Córrego Fundo,2019,10,2019-10-01,0
311995,Córrego Fundo,2019,11,2019-11-01,0
311995,Córrego Fundo,2019,12,2019-12-01,0
312010,Couto de Magalhães de Minas,2019,1,2019-1-01,0
312010,Couto de Magalhães de Minas,2019,2,2019-2-01,0
312010,Couto de Magalhães de Minas,2019,3,2019-3-01,0
312010,Couto de Magalhães de Minas,2019,4,2019-4-01,0
312010,Couto de Magalhães de Minas,2019,5,2019-5-01,1
312010,Couto de Magalhães de Minas,2019,6,2019-6-01,0
312010,Couto de Magalhães de Minas,2019,7,2019-7-01,0
312010,Couto de Magalhães de Minas,2019,8,2019-8-01,0
312010,Couto de Magalhães de Minas,2019,9,2019-9-01,0
312010,Couto de Magalhães de Minas,2019,10,2019-10-01,0
312010,Couto de Magalhães de Minas,2019,11,2019-11-01,0
312010,Couto de Magalhães de Minas,2019,12,2019-12-01,0
312080,Cruzília,2019,1,2019-1-01,0
312080,Cruzília,2019,2,2019-2-01,0
312080,Cruzília,2019,3,2019-3-01,0
312080,Cruzília,2019,4,2019-4-01,0
312080,Cruzília,2019,5,2019-5-01,0
312080,Cruzília,2019,6,2019-6-01,0
312080,Cruzília,2019,7,2019-7-01,0
312080,Cruzília,2019,8,2019-8-01,0
312080,Cruzília,2019,9,2019-9-01,0
312080,Cruzília,2019,10,2019-10-01,1
312080,Cruzília,2019,11,2019-11-01,0
312080,Cruzília,2019,12,2019-12-01,0
312200,Divino,2019,1,2019-1-01,1
312200,Divino,2019,2,2019-2-01,0
312200,Divino,2019,3,2019-3-01,0
312200,Divino,2019,4,2019-4-01,0
312200,Divino,2019,5,2019-5-01,0
312200,Divino,2019,6,2019-6-01,0
312200,Divino,2019,7,2019-7-01,0
312200,Divino,2019,8,2019-8-01,0
312200,Divino,2019,9,2019-9-01,0
312200,Divino,2019,10,2019-10-01,0
312200,Divino,2019,11,2019-11-01,0
312200,Divino,2019,12,2019-12-01,0
312250,Dom Cavati,2019,1,2019-1-01,0
312250,Dom Cavati,2019,2,2019-2-01,0
312250,Dom Cavati,2019,3,2019-3-01,0
312250,Dom Cavati,2019,4,2019-4-01,0
312250,Dom Cavati,2019,5,2019-5-01,0
312250,Dom Cavati,2019,6,2019-6-01,0
312250,Dom Cavati,2019,7,2019-7-01,0
312250,Dom Cavati,2019,8,2019-8-01,1
312250,Dom Cavati,2019,9,2019-9-01,1
312250,Dom Cavati,2019,10,2019-10-01,0
312250,Dom Cavati,2019,11,2019-11-01,0
312250,Dom Cavati,2019,12,2019-12-01,0
312370,Engenheiro Caldas,2019,1,2019-1-01,0
312370,Engenheiro Caldas,2019,2,2019-2-01,0
312370,Engenheiro Caldas,2019,3,2019-3-01,0
312370,Engenheiro Caldas,2019,4,2019-4-01,0
312370,Engenheiro Caldas,2019,5,2019-5-01,0
312370,Engenheiro Caldas,2019,6,2019-6-01,0
312370,Engenheiro Caldas,2019,7,2019-7-01,0
312370,Engenheiro Caldas,2019,8,2019-8-01,0
312370,Engenheiro Caldas,2019,9,2019-9-01,0
312370,Engenheiro Caldas,2019,10,2019-10-01,0
312370,Engenheiro Caldas,2019,11,2019-11-01,0
312370,Engenheiro Caldas,2019,12,2019-12-01,3
312390,Entre Rios de Minas,2019,1,2019-1-01,0
312390,Entre Rios de Minas,2019,2,2019-2-01,0
312390,Entre Rios de Minas,2019,3,2019-3-01,2
312390,Entre Rios de Minas,2019,4,2019-4-01,0
312390,Entre Rios de Minas,2019,5,2019-5-01,0
312390,Entre Rios de Minas,2019,6,2019-6-01,0
312390,Entre Rios de Minas,2019,7,2019-7-01,0
312390,Entre Rios de Minas,2019,8,2019-8-01,0
312390,Entre Rios de Minas,2019,9,2019-9-01,0
312390,Entre Rios de Minas,2019,10,2019-10-01,0
312390,Entre Rios de Minas,2019,11,2019-11-01,0
312390,Entre Rios de Minas,2019,12,2019-12-01,0
312570,Felixlândia,2019,1,2019-1-01,0
312570,Felixlândia,2019,2,2019-2-01,0
312570,Felixlândia,2019,3,2019-3-01,0
312570,Felixlândia,2019,4,2019-4-01,1
312570,Felixlândia,2019,5,2019-5-01,0
312570,Felixlândia,2019,6,2019-6-01,0
312570,Felixlândia,2019,7,2019-7-01,0
312570,Felixlândia,2019,8,2019-8-01,0
312570,Felixlândia,2019,9,2019-9-01,0
312570,Felixlândia,2019,10,2019-10-01,0
312570,Felixlândia,2019,11,2019-11-01,0
312570,Felixlândia,2019,12,2019-12-01,0
312675,Franciscópolis,2019,1,2019-1-01,0
312675,Franciscópolis,2019,2,2019-2-01,0
312675,Franciscópolis,2019,3,2019-3-01,0
312675,Franciscópolis,2019,4,2019-4-01,0
312675,Franciscópolis,2019,5,2019-5-01,0
312675,Franciscópolis,2019,6,2019-6-01,0
312675,Franciscópolis,2019,7,2019-7-01,0
312675,Franciscópolis,2019,8,2019-8-01,0
312675,Franciscópolis,2019,9,2019-9-01,0
312675,Franciscópolis,2019,10,2019-10-01,0
312675,Franciscópolis,2019,11,2019-11-01,0
312675,Franciscópolis,2019,12,2019-12-01,2
313020,Igaratinga,2019,1,2019-1-01,1
313020,Igaratinga,2019,2,2019-2-01,2
313020,Igaratinga,2019,3,2019-3-01,0
313020,Igaratinga,2019,4,2019-4-01,0
313020,Igaratinga,2019,5,2019-5-01,1
313020,Igaratinga,2019,6,2019-6-01,0
313020,Igaratinga,2019,7,2019-7-01,0
313020,Igaratinga,2019,8,2019-8-01,0
313020,Igaratinga,2019,9,2019-9-01,0
313020,Igaratinga,2019,10,2019-10-01,0
313020,Igaratinga,2019,11,2019-11-01,0
313020,Igaratinga,2019,12,2019-12-01,1
313120,Ipanema,2019,1,2019-1-01,0
313120,Ipanema,2019,2,2019-2-01,0
313120,Ipanema,2019,3,2019-3-01,0
313120,Ipanema,2019,4,2019-4-01,0
313120,Ipanema,2019,5,2019-5-01,0
313120,Ipanema,2019,6,2019-6-01,0
313120,Ipanema,2019,7,2019-7-01,0
313120,Ipanema,2019,8,2019-8-01,0
313120,Ipanema,2019,9,2019-9-01,1
313120,Ipanema,2019,10,2019-10-01,0
313120,Ipanema,2019,11,2019-11-01,0
313120,Ipanema,2019,12,2019-12-01,0
313130,Ipatinga,2019,1,2019-1-01,0
313130,Ipatinga,2019,2,2019-2-01,0
313130,Ipatinga,2019,3,2019-3-01,0
313130,Ipatinga,2019,4,2019-4-01,0
313130,Ipatinga,2019,5,2019-5-01,0
313130,Ipatinga,2019,6,2019-6-01,0
313130,Ipatinga,2019,7,2019-7-01,0
313130,Ipatinga,2019,8,2019-8-01,1
313130,Ipatinga,2019,9,2019-9-01,0
313130,Ipatinga,2019,10,2019-10-01,0
313130,Ipatinga,2019,11,2019-11-01,0
313130,Ipatinga,2019,12,2019-12-01,0
313160,Iraí de Minas,2019,1,2019-1-01,0
313160,Iraí de Minas,2019,2,2019-2-01,0
313160,Iraí de Minas,2019,3,2019-3-01,0
313160,Iraí de Minas,2019,4,2019-4-01,2
313160,Iraí de Minas,2019,5,2019-5-01,0
313160,Iraí de Minas,2019,6,2019-6-01,0
313160,Iraí de Minas,2019,7,2019-7-01,0
313160,Iraí de Minas,2019,8,2019-8-01,0
313160,Iraí de Minas,2019,9,2019-9-01,0
313160,Iraí de Minas,2019,10,2019-10-01,0
313160,Iraí de Minas,2019,11,2019-11-01,0
313160,Iraí de Minas,2019,12,2019-12-01,0
313320,Itanhomi,2019,1,2019-1-01,0
313320,Itanhomi,2019,2,2019-2-01,0
313320,Itanhomi,2019,3,2019-3-01,0
313320,Itanhomi,2019,4,2019-4-01,0
313320,Itanhomi,2019,5,2019-5-01,0
313320,Itanhomi,2019,6,2019-6-01,0
313320,Itanhomi,2019,7,2019-7-01,0
313320,Itanhomi,2019,8,2019-8-01,0
313320,Itanhomi,2019,9,2019-9-01,0
313320,Itanhomi,2019,10,2019-10-01,0
313320,Itanhomi,2019,11,2019-11-01,1
313320,Itanhomi,2019,12,2019-12-01,0
313370,Itatiaiuçu,2019,1,2019-1-01,0
313370,Itatiaiuçu,2019,2,2019-2-01,5
313370,Itatiaiuçu,2019,3,2019-3-01,0
313370,Itatiaiuçu,2019,4,2019-4-01,0
313370,Itatiaiuçu,2019,5,2019-5-01,0
313370,Itatiaiuçu,2019,6,2019-6-01,0
313370,Itatiaiuçu,2019,7,2019-7-01,0
313370,Itatiaiuçu,2019,8,2019-8-01,0
313370,Itatiaiuçu,2019,9,2019-9-01,0
313370,Itatiaiuçu,2019,10,2019-10-01,0
313370,Itatiaiuçu,2019,11,2019-11-01,0
313370,Itatiaiuçu,2019,12,2019-12-01,0
313375,Itaú de Minas,2019,1,2019-1-01,0
313375,Itaú de Minas,2019,2,2019-2-01,0
313375,Itaú de Minas,2019,3,2019-3-01,0
313375,Itaú de Minas,2019,4,2019-4-01,0
313375,Itaú de Minas,2019,5,2019-5-01,0
313375,Itaú de Minas,2019,6,2019-6-01,0
313375,Itaú de Minas,2019,7,2019-7-01,0
313375,Itaú de Minas,2019,8,2019-8-01,0
313375,Itaú de Minas,2019,9,2019-9-01,6
313375,Itaú de Minas,2019,10,2019-10-01,0
313375,Itaú de Minas,2019,11,2019-11-01,0
313375,Itaú de Minas,2019,12,2019-12-01,0
313380,Itaúna,2019,1,2019-1-01,0
313380,Itaúna,2019,2,2019-2-01,0
313380,Itaúna,2019,3,2019-3-01,0
313380,Itaúna,2019,4,2019-4-01,0
313380,Itaúna,2019,5,2019-5-01,0
313380,Itaúna,2019,6,2019-6-01,1
313380,Itaúna,2019,7,2019-7-01,0
313380,Itaúna,2019,8,2019-8-01,0
313380,Itaúna,2019,9,2019-9-01,0
313380,Itaúna,2019,10,2019-10-01,0
313380,Itaúna,2019,11,2019-11-01,0
313380,Itaúna,2019,12,2019-12-01,0
313440,Iturama,2019,1,2019-1-01,0
313440,Iturama,2019,2,2019-2-01,0
313440,Iturama,2019,3,2019-3-01,1
313440,Iturama,2019,4,2019-4-01,0
313440,Iturama,2019,5,2019-5-01,0
313440,Iturama,2019,6,2019-6-01,0
313440,Iturama,2019,7,2019-7-01,0
313440,Iturama,2019,8,2019-8-01,0
313440,Iturama,2019,9,2019-9-01,0
313440,Iturama,2019,10,2019-10-01,0
313440,Iturama,2019,11,2019-11-01,0
313440,Iturama,2019,12,2019-12-01,0
313580,Jequitinhonha,2019,1,2019-1-01,0
313580,Jequitinhonha,2019,2,2019-2-01,0
313580,Jequitinhonha,2019,3,2019-3-01,0
313580,Jequitinhonha,2019,4,2019-4-01,0
313580,Jequitinhonha,2019,5,2019-5-01,0
313580,Jequitinhonha,2019,6,2019-6-01,0
313580,Jequitinhonha,2019,7,2019-7-01,0
313580,Jequitinhonha,2019,8,2019-8-01,0
313580,Jequitinhonha,2019,9,2019-9-01,0
313580,Jequitinhonha,2019,10,2019-10-01,0
313580,Jequitinhonha,2019,11,2019-11-01,0
313580,Jequitinhonha,2019,12,2019-12-01,1
313690,Juruaia,2019,1,2019-1-01,0
313690,Juruaia,2019,2,2019-2-01,0
313690,Juruaia,2019,3,2019-3-01,0
