codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_febre_amarela
312770,Governador Valadares,2019,5,2019-5-01,0
312770,Governador Valadares,2019,6,2019-6-01,0
312770,Governador Valadares,2019,7,2019-7-01,0
312770,Governador Valadares,2019,8,2019-8-01,0
312770,Governador Valadares,2019,9,2019-9-01,0
312770,Governador Valadares,2019,10,2019-10-01,0
312770,Governador Valadares,2019,11,2019-11-01,0
312770,Governador Valadares,2019,12,2019-12-01,0
312980,Ibirité,2019,1,2019-1-01,1
312980,Ibirité,2019,2,2019-2-01,0
312980,Ibirité,2019,3,2019-3-01,0
312980,Ibirité,2019,4,2019-4-01,0
312980,Ibirité,2019,5,2019-5-01,0
312980,Ibirité,2019,6,2019-6-01,0
312980,Ibirité,2019,7,2019-7-01,0
312980,Ibirité,2019,8,2019-8-01,1
312980,Ibirité,2019,9,2019-9-01,0
312980,Ibirité,2019,10,2019-10-01,0
312980,Ibirité,2019,11,2019-11-01,0
312980,Ibirité,2019,12,2019-12-01,0
313130,Ipatinga,2019,1,2019-1-01,0
313130,Ipatinga,2019,2,2019-2-01,0
313130,Ipatinga,2019,3,2019-3-01,0
313130,Ipatinga,2019,4,2019-4-01,0
313130,Ipatinga,2019,5,2019-5-01,0
313130,Ipatinga,2019,6,2019-6-01,0
313130,Ipatinga,2019,7,2019-7-01,0
313130,Ipatinga,2019,8,2019-8-01,0
313130,Ipatinga,2019,9,2019-9-01,1
313130,Ipatinga,2019,10,2019-10-01,0
313130,Ipatinga,2019,11,2019-11-01,0
313130,Ipatinga,2019,12,2019-12-01,0
313170,Itabira,2019,1,2019-1-01,0
313170,Itabira,2019,2,2019-2-01,1
313170,Itabira,2019,3,2019-3-01,0
313170,Itabira,2019,4,2019-4-01,0
313170,Itabira,2019,5,2019-5-01,0
313170,Itabira,2019,6,2019-6-01,0
313170,Itabira,2019,7,2019-7-01,0
313170,Itabira,2019,8,2019-8-01,0
313170,Itabira,2019,9,2019-9-01,0
313170,Itabira,2019,10,2019-10-01,0
313170,Itabira,2019,11,2019-11-01,0
313170,Itabira,2019,12,2019-12-01,0
313300,Itamonte,2019,1,2019-1-01,0
313300,Itamonte,2019,2,2019-2-01,0
313300,Itamonte,2019,3,2019-3-01,1
313300,Itamonte,2019,4,2019-4-01,0
313300,Itamonte,2019,5,2019-5-01,0
313300,Itamonte,2019,6,2019-6-01,0
313300,Itamonte,2019,7,2019-7-01,0
313300,Itamonte,2019,8,2019-8-01,0
313300,Itamonte,2019,9,2019-9-01,0
313300,Itamonte,2019,10,2019-10-01,0
313300,Itamonte,2019,11,2019-11-01,0
313300,Itamonte,2019,12,2019-12-01,0
313370,Itatiaiuçu,2019,1,2019-1-01,0
313370,Itatiaiuçu,2019,2,2019-2-01,0
313370,Itatiaiuçu,2019,3,2019-3-01,0
313370,Itatiaiuçu,2019,4,2019-4-01,0
313370,Itatiaiuçu,2019,5,2019-5-01,0
313370,Itatiaiuçu,2019,6,2019-6-01,1
313370,Itatiaiuçu,2019,7,2019-7-01,0
313370,Itatiaiuçu,2019,8,2019-8-01,0
313370,Itatiaiuçu,2019,9,2019-9-01,0
313370,Itatiaiuçu,2019,10,2019-10-01,0
313370,Itatiaiuçu,2019,11,2019-11-01,1
313370,Itatiaiuçu,2019,12,2019-12-01,0
313380,Itaúna,2019,1,2019-1-01,0
313380,Itaúna,2019,2,2019-2-01,0
313380,Itaúna,2019,3,2019-3-01,1
313380,Itaúna,2019,4,2019-4-01,0
313380,Itaúna,2019,5,2019-5-01,0
313380,Itaúna,2019,6,2019-6-01,2
313380,Itaúna,2019,7,2019-7-01,0
313380,Itaúna,2019,8,2019-8-01,0
313380,Itaúna,2019,9,2019-9-01,0
313380,Itaúna,2019,10,2019-10-01,0
313380,Itaúna,2019,11,2019-11-01,0
313380,Itaúna,2019,12,2019-12-01,0
313460,Jaboticatubas,2019,1,2019-1-01,0
313460,Jaboticatubas,2019,2,2019-2-01,0
313460,Jaboticatubas,2019,3,2019-3-01,0
313460,Jaboticatubas,2019,4,2019-4-01,0
313460,Jaboticatubas,2019,5,2019-5-01,0
313460,Jaboticatubas,2019,6,2019-6-01,0
313460,Jaboticatubas,2019,7,2019-7-01,0
313460,Jaboticatubas,2019,8,2019-8-01,0
313460,Jaboticatubas,2019,9,2019-9-01,1
313460,Jaboticatubas,2019,10,2019-10-01,0
313460,Jaboticatubas,2019,11,2019-11-01,0
313460,Jaboticatubas,2019,12,2019-12-01,0
313510,Janaúba,2019,1,2019-1-01,0
313510,Janaúba,2019,2,2019-2-01,1
313510,Janaúba,2019,3,2019-3-01,0
313510,Janaúba,2019,4,2019-4-01,0
313510,Janaúba,2019,5,2019-5-01,0
313510,Janaúba,2019,6,2019-6-01,0
313510,Janaúba,2019,7,2019-7-01,0
313510,Janaúba,2019,8,2019-8-01,0
313510,Janaúba,2019,9,2019-9-01,0
313510,Janaúba,2019,10,2019-10-01,0
313510,Janaúba,2019,11,2019-11-01,0
313510,Janaúba,2019,12,2019-12-01,0
313520,Januária,2019,1,2019-1-01,0
313520,Januária,2019,2,2019-2-01,1
313520,Januária,2019,3,2019-3-01,0
313520,Januária,2019,4,2019-4-01,0
313520,Januária,2019,5,2019-5-01,0
313520,Januária,2019,6,2019-6-01,0
313520,Januária,2019,7,2019-7-01,0
313520,Januária,2019,8,2019-8-01,0
313520,Januária,2019,9,2019-9-01,0
313520,Januária,2019,10,2019-10-01,0
313520,Januária,2019,11,2019-11-01,0
313520,Januária,2019,12,2019-12-01,0
313620,João Monlevade,2019,1,2019-1-01,1
313620,João Monlevade,2019,2,2019-2-01,0
313620,João Monlevade,2019,3,2019-3-01,0
313620,João Monlevade,2019,4,2019-4-01,0
313620,João Monlevade,2019,5,2019-5-01,0
313620,João Monlevade,2019,6,2019-6-01,0
313620,João Monlevade,2019,7,2019-7-01,0
313620,João Monlevade,2019,8,2019-8-01,0
313620,João Monlevade,2019,9,2019-9-01,0
313620,João Monlevade,2019,10,2019-10-01,0
313620,João Monlevade,2019,11,2019-11-01,0
313620,João Monlevade,2019,12,2019-12-01,0
313867,Luisburgo,2019,1,2019-1-01,0
313867,Luisburgo,2019,2,2019-2-01,0
313867,Luisburgo,2019,3,2019-3-01,1
313867,Luisburgo,2019,4,2019-4-01,0
313867,Luisburgo,2019,5,2019-5-01,0
313867,Luisburgo,2019,6,2019-6-01,0
313867,Luisburgo,2019,7,2019-7-01,0
313867,Luisburgo,2019,8,2019-8-01,0
313867,Luisburgo,2019,9,2019-9-01,0
313867,Luisburgo,2019,10,2019-10-01,0
313867,Luisburgo,2019,11,2019-11-01,0
313867,Luisburgo,2019,12,2019-12-01,0
313900,Machado,2019,1,2019-1-01,0
313900,Machado,2019,2,2019-2-01,1
313900,Machado,2019,3,2019-3-01,0
313900,Machado,2019,4,2019-4-01,0
313900,Machado,2019,5,2019-5-01,0
313900,Machado,2019,6,2019-6-01,0
313900,Machado,2019,7,2019-7-01,0
313900,Machado,2019,8,2019-8-01,0
313900,Machado,2019,9,2019-9-01,0
313900,Machado,2019,10,2019-10-01,0
313900,Machado,2019,11,2019-11-01,0
313900,Machado,2019,12,2019-12-01,0
314000,Mariana,2019,1,2019-1-01,1
314000,Mariana,2019,2,2019-2-01,1
314000,Mariana,2019,3,2019-3-01,1
314000,Mariana,2019,4,2019-4-01,1
314000,Mariana,2019,5,2019-5-01,1
314000,Mariana,2019,6,2019-6-01,4
314000,Mariana,2019,7,2019-7-01,0
314000,Mariana,2019,8,2019-8-01,0
314000,Mariana,2019,9,2019-9-01,1
314000,Mariana,2019,10,2019-10-01,3
314000,Mariana,2019,11,2019-11-01,1
314000,Mariana,2019,12,2019-12-01,0
314330,Montes Claros,2019,1,2019-1-01,0
314330,Montes Claros,2019,2,2019-2-01,1
314330,Montes Claros,2019,3,2019-3-01,0
314330,Montes Claros,2019,4,2019-4-01,0
314330,Montes Claros,2019,5,2019-5-01,1
314330,Montes Claros,2019,6,2019-6-01,0
314330,Montes Claros,2019,7,2019-7-01,0
314330,Montes Claros,2019,8,2019-8-01,0
314330,Montes Claros,2019,9,2019-9-01,0
314330,Montes Claros,2019,10,2019-10-01,0
314330,Montes Claros,2019,11,2019-11-01,0
314330,Montes Claros,2019,12,2019-12-01,0
314430,Nanuque,2019,1,2019-1-01,0
314430,Nanuque,2019,2,2019-2-01,1
314430,Nanuque,2019,3,2019-3-01,0
314430,Nanuque,2019,4,2019-4-01,0
314430,Nanuque,2019,5,2019-5-01,0
314430,Nanuque,2019,6,2019-6-01,0
314430,Nanuque,2019,7,2019-7-01,0
314430,Nanuque,2019,8,2019-8-01,0
314430,Nanuque,2019,9,2019-9-01,0
314430,Nanuque,2019,10,2019-10-01,0
314430,Nanuque,2019,11,2019-11-01,0
314430,Nanuque,2019,12,2019-12-01,0
314480,Nova Lima,2019,1,2019-1-01,1
314480,Nova Lima,2019,2,2019-2-01,1
314480,Nova Lima,2019,3,2019-3-01,0
314480,Nova Lima,2019,4,2019-4-01,0
314480,Nova Lima,2019,5,2019-5-01,0
314480,Nova Lima,2019,6,2019-6-01,0
314480,Nova Lima,2019,7,2019-7-01,0
314480,Nova Lima,2019,8,2019-8-01,0
314480,Nova Lima,2019,9,2019-9-01,0
314480,Nova Lima,2019,10,2019-10-01,0
314480,Nova Lima,2019,11,2019-11-01,0
314480,Nova Lima,2019,12,2019-12-01,0
314520,Nova Serrana,2019,1,2019-1-01,0
314520,Nova Serrana,2019,2,2019-2-01,1
314520,Nova Serrana,2019,3,2019-3-01,0
314520,Nova Serrana,2019,4,2019-4-01,0
314520,Nova Serrana,2019,5,2019-5-01,0
314520,Nova Serrana,2019,6,2019-6-01,0
314520,Nova Serrana,2019,7,2019-7-01,0
314520,Nova Serrana,2019,8,2019-8-01,0
314520,Nova Serrana,2019,9,2019-9-01,0
314520,Nova Serrana,2019,10,2019-10-01,0
314520,Nova Serrana,2019,11,2019-11-01,0
314520,Nova Serrana,2019,12,2019-12-01,0
314610,Ouro Preto,2019,1,2019-1-01,1
314610,Ouro Preto,2019,2,2019-2-01,1
314610,Ouro Preto,2019,3,2019-3-01,0
314610,Ouro Preto,2019,4,2019-4-01,0
314610,Ouro Preto,2019,5,2019-5-01,0
314610,Ouro Preto,2019,6,2019-6-01,0
314610,Ouro Preto,2019,7,2019-7-01,0
314610,Ouro Preto,2019,8,2019-8-01,0
314610,Ouro Preto,2019,9,2019-9-01,0
314610,Ouro Preto,2019,10,2019-10-01,0
314610,Ouro Preto,2019,11,2019-11-01,0
314610,Ouro Preto,2019,12,2019-12-01,0
314710,Pará de Minas,2019,1,2019-1-01,0
314710,Pará de Minas,2019,2,2019-2-01,0
314710,Pará de Minas,2019,3,2019-3-01,0
314710,Pará de Minas,2019,4,2019-4-01,0
314710,Pará de Minas,2019,5,2019-5-01,0
314710,Pará de Minas,2019,6,2019-6-01,0
314710,Pará de Minas,2019,7,2019-7-01,0
314710,Pará de Minas,2019,8,2019-8-01,0
314710,Pará de Minas,2019,9,2019-9-01,0
314710,Pará de Minas,2019,10,2019-10-01,0
314710,Pará de Minas,2019,11,2019-11-01,1
314710,Pará de Minas,2019,12,2019-12-01,0
314930,Pedro Leopoldo,2019,1,2019-1-01,0
314930,Pedro Leopoldo,2019,2,2019-2-01,0
314930,Pedro Leopoldo,2019,3,2019-3-01,0
314930,Pedro Leopoldo,2019,4,2019-4-01,0
314930,Pedro Leopoldo,2019,5,2019-5-01,0
314930,Pedro Leopoldo,2019,6,2019-6-01,1
314930,Pedro Leopoldo,2019,7,2019-7-01,0
314930,Pedro Leopoldo,2019,8,2019-8-01,0
314930,Pedro Leopoldo,2019,9,2019-9-01,0
314930,Pedro Leopoldo,2019,10,2019-10-01,0
314930,Pedro Leopoldo,2019,11,2019-11-01,0
314930,Pedro Leopoldo,2019,12,2019-12-01,0
315020,Piedade de Ponte Nova,2019,1,2019-1-01,0
315020,Piedade de Ponte Nova,2019,2,2019-2-01,0
315020,Piedade de Ponte Nova,2019,3,2019-3-01,0
315020,Piedade de Ponte Nova,2019,4,2019-4-01,0
315020,Piedade de Ponte Nova,2019,5,2019-5-01,0
315020,Piedade de Ponte Nova,2019,6,2019-6-01,0
315020,Piedade de Ponte Nova,2019,7,2019-7-01,0
315020,Piedade de Ponte Nova,2019,8,2019-8-01,0
315020,Piedade de Ponte Nova,2019,9,2019-9-01,0
315020,Piedade de Ponte Nova,2019,10,2019-10-01,0
315020,Piedade de Ponte Nova,2019,11,2019-11-01,0
315020,Piedade de Ponte Nova,2019,12,2019-12-01,1
315060,Piracema,2019,1,2019-1-01,0
315060,Piracema,2019,2,2019-2-01,1
315060,Piracema,2019,3,2019-3-01,0
315060,Piracema,2019,4,2019-4-01,0
315060,Piracema,2019,5,2019-5-01,0
315060,Piracema,2019,6,2019-6-01,0
315060,Piracema,2019,7,2019-7-01,0
315060,Piracema,2019,8,2019-8-01,0
315060,Piracema,2019,9,2019-9-01,0
315060,Piracema,2019,10,2019-10-01,0
315060,Piracema,2019,11,2019-11-01,0
315060,Piracema,2019,12,2019-12-01,0
315080,Piranga,2019,1,2019-1-01,0
315080,Piranga,2019,2,2019-2-01,0
315080,Piranga,2019,3,2019-3-01,0
315080,Piranga,2019,4,2019-4-01,0
315080,Piranga,2019,5,2019-5-01,0
315080,Piranga,2019,6,2019-6-01,0
315080,Piranga,2019,7,2019-7-01,0
315080,Piranga,2019,8,2019-8-01,0
315080,Piranga,2019,9,2019-9-01,0
315080,Piranga,2019,10,2019-10-01,1
315080,Piranga,2019,11,2019-11-01,0
315080,Piranga,2019,12,2019-12-01,0
315150,Piumhi,2019,1,2019-1-01,0
315150,Piumhi,2019,2,2019-2-01,0
315150,Piumhi,2019,3,2019-3-01,0
315150,Piumhi,2019,4,2019-4-01,0
315150,Piumhi,2019,5,2019-5-01,0
315150,Piumhi,2019,6,2019-6-01,0
315150,Piumhi,2019,7,2019-7-01,0
315150,Piumhi,2019,8,2019-8-01,0
315150,Piumhi,2019,9,2019-9-01,0
315150,Piumhi,2019,10,2019-10-01,0
315150,Piumhi,2019,11,2019-11-01,1
315150,Piumhi,2019,12,2019-12-01,0
315180,Poços de Caldas,2019,1,2019-1-01,0
315180,Poços de Caldas,2019,2,2019-2-01,0
315180,Poços de Caldas,2019,3,2019-3-01,0
315180,Poços de Caldas,2019,4,2019-4-01,0
315180,Poços de Caldas,2019,5,2019-5-01,0
315180,Poços de Caldas,2019,6,2019-6-01,0
315180,Poços de Caldas,2019,7,2019-7-01,1
315180,Poços de Caldas,2019,8,2019-8-01,0
315180,Poços de Caldas,2019,9,2019-9-01,0
315180,Poços de Caldas,2019,10,2019-10-01,0
315180,Poços de Caldas,2019,11,2019-11-01,0
315180,Poços de Caldas,2019,12,2019-12-01,0
315210,Ponte Nova,2019,1,2019-1-01,0
315210,Ponte Nova,2019,2,2019-2-01,0
315210,Ponte Nova,2019,3,2019-3-01,0
315210,Ponte Nova,2019,4,2019-4-01,1
315210,Ponte Nova,2019,5,2019-5-01,0
315210,Ponte Nova,2019,6,2019-6-01,0
315210,Ponte Nova,2019,7,2019-7-01,0
315210,Ponte Nova,2019,8,2019-8-01,0
315210,Ponte Nova,2019,9,2019-9-01,0
315210,Ponte Nova,2019,10,2019-10-01,0
315210,Ponte Nova,2019,11,2019-11-01,0
315210,Ponte Nova,2019,12,2019-12-01,0
315310,Presidente Bernardes,2019,1,2019-1-01,0
315310,Presidente Bernardes,2019,2,2019-2-01,0
315310,Presidente Bernardes,2019,3,2019-3-01,0
315310,Presidente Bernardes,2019,4,2019-4-01,0
315310,Presidente Bernardes,2019,5,2019-5-01,0
315310,Presidente Bernardes,2019,6,2019-6-01,0
315310,Presidente Bernardes,2019,7,2019-7-01,0
315310,Presidente Bernardes,2019,8,2019-8-01,0
315310,Presidente Bernardes,2019,9,2019-9-01,0
315310,Presidente Bernardes,2019,10,2019-10-01,1
315310,Presidente Bernardes,2019,11,2019-11-01,0
315310,Presidente Bernardes,2019,12,2019-12-01,0
315420,Resende Costa,2019,1,2019-1-01,0
315420,Resende Costa,2019,2,2019-2-01,1
315420,Resende Costa,2019,3,2019-3-01,0
315420,Resende Costa,2019,4,2019-4-01,0
315420,Resende Costa,2019,5,2019-5-01,0
315420,Resende Costa,2019,6,2019-6-01,0
315420,Resende Costa,2019,7,2019-7-01,0
315420,Resende Costa,2019,8,2019-8-01,0
315420,Resende Costa,2019,9,2019-9-01,0
315420,Resende Costa,2019,10,2019-10-01,0
315420,Resende Costa,2019,11,2019-11-01,0
315420,Resende Costa,2019,12,2019-12-01,0
315460,Ribeirão das Neves,2019,1,2019-1-01,1
315460,Ribeirão das Neves,2019,2,2019-2-01,0
315460,Ribeirão das Neves,2019,3,2019-3-01,0
315460,Ribeirão das Neves,2019,4,2019-4-01,0
315460,Ribeirão das Neves,2019,5,2019-5-01,1
315460,Ribeirão das Neves,2019,6,2019-6-01,0
315460,Ribeirão das Neves,2019,7,2019-7-01,2
315460,Ribeirão das Neves,2019,8,2019-8-01,0
315460,Ribeirão das Neves,2019,9,2019-9-01,0
315460,Ribeirão das Neves,2019,10,2019-10-01,0
315460,Ribeirão das Neves,2019,11,2019-11-01,0
315460,Ribeirão das Neves,2019,12,2019-12-01,0
315670,Sabará,2019,1,2019-1-01,1
315670,Sabará,2019,2,2019-2-01,0
315670,Sabará,2019,3,2019-3-01,0
315670,Sabará,2019,4,2019-4-01,0
315670,Sabará,2019,5,2019-5-01,0
315670,Sabará,2019,6,2019-6-01,0
315670,Sabará,2019,7,2019-7-01,1
315670,Sabará,2019,8,2019-8-01,0
315670,Sabará,2019,9,2019-9-01,0
315670,Sabará,2019,10,2019-10-01,0
315670,Sabará,2019,11,2019-11-01,0
315670,Sabará,2019,12,2019-12-01,0
315780,Santa Luzia,2019,1,2019-1-01,0
315780,Santa Luzia,2019,2,2019-2-01,0
315780,Santa Luzia,2019,3,2019-3-01,0
315780,Santa Luzia,2019,4,2019-4-01,1
315780,Santa Luzia,2019,5,2019-5-01,0
315780,Santa Luzia,2019,6,2019-6-01,0
315780,Santa Luzia,2019,7,2019-7-01,0
315780,Santa Luzia,2019,8,2019-8-01,0
315780,Santa Luzia,2019,9,2019-9-01,1
315780,Santa Luzia,2019,10,2019-10-01,0
315780,Santa Luzia,2019,11,2019-11-01,0
315780,Santa Luzia,2019,12,2019-12-01,1
316070,Santos Dumont,2019,1,2019-1-01,0
316070,Santos Dumont,2019,2,2019-2-01,1
316070,Santos Dumont,2019,3,2019-3-01,0
316070,Santos Dumont,2019,4,2019-4-01,0
316070,Santos Dumont,2019,5,2019-5-01,0
316070,Santos Dumont,2019,6,2019-6-01,0
316070,Santos Dumont,2019,7,2019-7-01,0
316070,Santos Dumont,2019,8,2019-8-01,0
316070,Santos Dumont,2019,9,2019-9-01,0
316070,Santos Dumont,2019,10,2019-10-01,0
316070,Santos Dumont,2019,11,2019-11-01,0
316070,Santos Dumont,2019,12,2019-12-01,0
316190,São Gonçalo do Rio Abaixo,2019,1,2019-1-01,2
316190,São Gonçalo do Rio Abaixo,2019,2,2019-2-01,0
316190,São Gonçalo do Rio Abaixo,2019,3,2019-3-01,0
316190,São Gonçalo do Rio Abaixo,2019,4,2019-4-01,0
316190,São Gonçalo do Rio Abaixo,2019,5,2019-5-01,0
316190,São Gonçalo do Rio Abaixo,2019,6,2019-6-01,0
316190,São Gonçalo do Rio Abaixo,2019,7,2019-7-01,0
316190,São Gonçalo do Rio Abaixo,2019,8,2019-8-01,0
316190,São Gonçalo do Rio Abaixo,2019,9,2019-9-01,0
316190,São Gonçalo do Rio Abaixo,2019,10,2019-10-01,0
316190,São Gonçalo do Rio Abaixo,2019,11,2019-11-01,0
316190,São Gonçalo do Rio Abaixo,2019,12,2019-12-01,0
316295,São José da Lapa,2019,1,2019-1-01,0
316295,São José da Lapa,2019,2,2019-2-01,0
316295,São José da Lapa,2019,3,2019-3-01,0
316295,São José da Lapa,2019,4,2019-4-01,0
316295,São José da Lapa,2019,5,2019-5-01,1
316295,São José da Lapa,2019,6,2019-6-01,0
316295,São José da Lapa,2019,7,2019-7-01,0
316295,São José da Lapa,2019,8,2019-8-01,0
316295,São José da Lapa,2019,9,2019-9-01,0
316295,São José da Lapa,2019,10,2019-10-01,0
316295,São José da Lapa,2019,11,2019-11-01,0
316295,São José da Lapa,2019,12,2019-12-01,0
316553,Sarzedo,2019,1,2019-1-01,0
316553,Sarzedo,2019,2,2019-2-01,1
316553,Sarzedo,2019,3,2019-3-01,0
316553,Sarzedo,2019,4,2019-4-01,0
316553,Sarzedo,2019,5,2019-5-01,0
316553,Sarzedo,2019,6,2019-6-01,0
316553,Sarzedo,2019,7,2019-7-01,0
316553,Sarzedo,2019,8,2019-8-01,0
316553,Sarzedo,2019,9,2019-9-01,0
316553,Sarzedo,2019,10,2019-10-01,0
316553,Sarzedo,2019,11,2019-11-01,0
316553,Sarzedo,2019,12,2019-12-01,0
316860,Teófilo Otoni,2019,1,2019-1-01,0
316860,Teófilo Otoni,2019,2,2019-2-01,0
316860,Teófilo Otoni,2019,3,2019-3-01,0
316860,Teófilo Otoni,2019,4,2019-4-01,0
316860,Teófilo Otoni,2019,5,2019-5-01,0
316860,Teófilo Otoni,2019,6,2019-6-01,0
316860,Teófilo Otoni,2019,7,2019-7-01,0
316860,Teófilo Otoni,2019,8,2019-8-01,0
316860,Teófilo Otoni,2019,9,2019-9-01,1
316860,Teófilo Otoni,2019,10,2019-10-01,0
316860,Teófilo Otoni,2019,11,2019-11-01,0
316860,Teófilo Otoni,2019,12,2019-12-01,1
316900,Tocantins,2019,1,2019-1-01,0
316900,Tocantins,2019,2,2019-2-01,0
316900,Tocantins,2019,3,2019-3-01,0
316900,Tocantins,2019,4,2019-4-01,1
316900,Tocantins,2019,5,2019-5-01,0
316900,Tocantins,2019,6,2019-6-01,0
316900,Tocantins,2019,7,2019-7-01,0
316900,Tocantins,2019,8,2019-8-01,0
316900,Tocantins,2019,9,2019-9-01,0
316900,Tocantins,2019,10,2019-10-01,0
316900,Tocantins,2019,11,2019-11-01,0
316900,Tocantins,2019,12,2019-12-01,0
316990,Ubá,2019,1,2019-1-01,0
316990,Ubá,2019,2,2019-2-01,0
316990,Ubá,2019,3,2019-3-01,0
316990,Ubá,2019,4,2019-4-01,0
316990,Ubá,2019,5,2019-5-01,0
316990,Ubá,2019,6,2019-6-01,0
316990,Ubá,2019,7,2019-7-01,0
316990,Ubá,2019,8,2019-8-01,0
316990,Ubá,2019,9,2019-9-01,0
316990,Ubá,2019,10,2019-10-01,0
316990,Ubá,2019,11,2019-11-01,0
316990,Ubá,2019,12,2019-12-01,1
317005,Ubaporanga,2019,1,2019-1-01,0
317005,Ubaporanga,2019,2,2019-2-01,0
317005,Ubaporanga,2019,3,2019-3-01,0
317005,Ubaporanga,2019,4,2019-4-01,0
317005,Ubaporanga,2019,5,2019-5-01,0
317005,Ubaporanga,2019,6,2019-6-01,1
317005,Ubaporanga,2019,7,2019-7-01,0
317005,Ubaporanga,2019,8,2019-8-01,0
317005,Ubaporanga,2019,9,2019-9-01,0
317005,Ubaporanga,2019,10,2019-10-01,0
317005,Ubaporanga,2019,11,2019-11-01,0
317005,Ubaporanga,2019,12,2019-12-01,0
317010,Uberaba,2019,1,2019-1-01,0
317010,Uberaba,2019,2,2019-2-01,0
317010,Uberaba,2019,3,2019-3-01,0
317010,Uberaba,2019,4,2019-4-01,0
317010,Uberaba,2019,5,2019-5-01,0
317010,Uberaba,2019,6,2019-6-01,0
317010,Uberaba,2019,7,2019-7-01,0
317010,Uberaba,2019,8,2019-8-01,0
317010,Uberaba,2019,9,2019-9-01,1
317010,Uberaba,2019,10,2019-10-01,0
317010,Uberaba,2019,11,2019-11-01,0
317010,Uberaba,2019,12,2019-12-01,0
317070,Varginha,2019,1,2019-1-01,0
317070,Varginha,2019,2,2019-2-01,0
317070,Varginha,2019,3,2019-3-01,0
317070,Varginha,2019,4,2019-4-01,0
317070,Varginha,2019,5,2019-5-01,0
317070,Varginha,2019,6,2019-6-01,1
317070,Varginha,2019,7,2019-7-01,0
317070,Varginha,2019,8,2019-8-01,0
317070,Varginha,2019,9,2019-9-01,0
317070,Varginha,2019,10,2019-10-01,0
317070,Varginha,2019,11,2019-11-01,0
317070,Varginha,2019,12,2019-12-01,0
317120,Vespasiano,2019,1,2019-1-01,0
317120,Vespasiano,2019,2,2019-2-01,1
317120,Vespasiano,2019,3,2019-3-01,0
317120,Vespasiano,2019,4,2019-4-01,0
317120,Vespasiano,2019,5,2019-5-01,0
317120,Vespasiano,2019,6,2019-6-01,0
317120,Vespasiano,2019,7,2019-7-01,2
317120,Vespasiano,2019,8,2019-8-01,0
317120,Vespasiano,2019,9,2019-9-01,0
317120,Vespasiano,2019,10,2019-10-01,1
317120,Vespasiano,2019,11,2019-11-01,0
317120,Vespasiano,2019,12,2019-12-01,0
317130,Viçosa,2019,1,2019-1-01,0
317130,Viçosa,2019,2,2019-2-01,1
317130,Viçosa,2019,3,2019-3-01,0
317130,Viçosa,2019,4,2019-4-01,0
317130,Viçosa,2019,5,2019-5-01,0
317130,Viçosa,2019,6,2019-6-01,0
317130,Viçosa,2019,7,2019-7-01,0
317130,Viçosa,2019,8,2019-8-01,0
317130,Viçosa,2019,9,2019-9-01,0
317130,Viçosa,2019,10,2019-10-01,0
317130,Viçosa,2019,11,2019-11-01,0
317130,Viçosa,2019,12,2019-12-01,0
310040,Acaiaca,2018,1,2018-1-01,5
310040,Acaiaca,2018,2,2018-2-01,1
310040,Acaiaca,2018,3,2018-3-01,0
310040,Acaiaca,2018,4,2018-4-01,0
310040,Acaiaca,2018,5,2018-5-01,0
310040,Acaiaca,2018,6,2018-6-01,0
310040,Acaiaca,2018,7,2018-7-01,0
310040,Acaiaca,2018,8,2018-8-01,0
310040,Acaiaca,2018,9,2018-9-01,0
310040,Acaiaca,2018,10,2018-10-01,0
310040,Acaiaca,2018,11,2018-11-01,0
310040,Acaiaca,2018,12,2018-12-01,0
310080,Aguanil,2018,1,2018-1-01,1
310080,Aguanil,2018,2,2018-2-01,0
310080,Aguanil,2018,3,2018-3-01,0
310080,Aguanil,2018,4,2018-4-01,0
310080,Aguanil,2018,5,2018-5-01,0
310080,Aguanil,2018,6,2018-6-01,0
310080,Aguanil,2018,7,2018-7-01,0
310080,Aguanil,2018,8,2018-8-01,0
310080,Aguanil,2018,9,2018-9-01,0
310080,Aguanil,2018,10,2018-10-01,0
310080,Aguanil,2018,11,2018-11-01,0
310080,Aguanil,2018,12,2018-12-01,0
310100,Águas Vermelhas,2018,1,2018-1-01,0
310100,Águas Vermelhas,2018,2,2018-2-01,0
310100,Águas Vermelhas,2018,3,2018-3-01,0
310100,Águas Vermelhas,2018,4,2018-4-01,1
310100,Águas Vermelhas,2018,5,2018-5-01,0
310100,Águas Vermelhas,2018,6,2018-6-01,0
310100,Águas Vermelhas,2018,7,2018-7-01,0
310100,Águas Vermelhas,2018,8,2018-8-01,0
310100,Águas Vermelhas,2018,9,2018-9-01,0
310100,Águas Vermelhas,2018,10,2018-10-01,0
310100,Águas Vermelhas,2018,11,2018-11-01,0
310100,Águas Vermelhas,2018,12,2018-12-01,0
310110,Aimorés,2018,1,2018-1-01,0
310110,Aimorés,2018,2,2018-2-01,0
310110,Aimorés,2018,3,2018-3-01,0
310110,Aimorés,2018,4,2018-4-01,0
310110,Aimorés,2018,5,2018-5-01,0
310110,Aimorés,2018,6,2018-6-01,0
310110,Aimorés,2018,7,2018-7-01,0
